"Notes"	"State"	"State Code"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	Avg Daily Sunlight (KJ/m²)
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2006"	"2006"	"Oct"	"10"	16779.9935
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2006"	"2006"	"Nov"	"11"	13652.8877
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2006"	"2006"	"Dec"	"12"	11378.0352
"Total"	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2006"	"2006"			19942.9588
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2007"	"2007"	"Jan"	"1"	11299.0445
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2007"	"2007"	"Feb"	"2"	14144.7479
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2007"	"2007"	"Mar"	"3"	20457.6126
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2007"	"2007"	"Apr"	"4"	25165.4213
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2007"	"2007"	"May"	"5"	29427.0081
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2007"	"2007"	"Jun"	"6"	29723.8633
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2007"	"2007"	"Jul"	"7"	24435.0606
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2007"	"2007"	"Aug"	"8"	22884.3426
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2007"	"2007"	"Sep"	"9"	21332.9677
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2007"	"2007"	"Oct"	"10"	17939.6171
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2007"	"2007"	"Nov"	"11"	13322.8530
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2007"	"2007"	"Dec"	"12"	10980.8200
"Total"	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2007"	"2007"			20116.5336
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2008"	"2008"	"Jan"	"1"	11292.7339
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2008"	"2008"	"Feb"	"2"	14666.5138
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2008"	"2008"	"Mar"	"3"	21181.5961
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2008"	"2008"	"Apr"	"4"	26756.6267
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2008"	"2008"	"May"	"5"	28207.9303
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2008"	"2008"	"Jun"	"6"	30150.0687
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2008"	"2008"	"Jul"	"7"	24015.7439
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2008"	"2008"	"Aug"	"8"	22482.9390
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2008"	"2008"	"Sep"	"9"	21642.9297
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2008"	"2008"	"Oct"	"10"	17933.3000
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2008"	"2008"	"Nov"	"11"	13211.0327
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2008"	"2008"	"Dec"	"12"	10217.9594
"Total"	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2008"	"2008"			20146.0298
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2009"	"2009"	"Jan"	"1"	12196.3587
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2009"	"2009"	"Feb"	"2"	15016.2364
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2009"	"2009"	"Mar"	"3"	21005.9787
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2009"	"2009"	"Apr"	"4"	25231.2943
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2009"	"2009"	"May"	"5"	28671.4555
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2009"	"2009"	"Jun"	"6"	28640.7503
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2009"	"2009"	"Jul"	"7"	25724.4710
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2009"	"2009"	"Aug"	"8"	24302.0439
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2009"	"2009"	"Sep"	"9"	21912.8627
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2009"	"2009"	"Oct"	"10"	17718.6319
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2009"	"2009"	"Nov"	"11"	13540.7567
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2009"	"2009"	"Dec"	"12"	11014.4384
"Total"	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2009"	"2009"			20437.9706
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2010"	"2010"	"Jan"	"1"	11767.9742
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2010"	"2010"	"Feb"	"2"	14135.6614
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2010"	"2010"	"Mar"	"3"	20137.0503
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2010"	"2010"	"Apr"	"4"	25240.2520
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2010"	"2010"	"May"	"5"	29841.4345
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2010"	"2010"	"Jun"	"6"	29878.2410
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2010"	"2010"	"Jul"	"7"	24334.7635
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2010"	"2010"	"Aug"	"8"	22891.9855
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2010"	"2010"	"Sep"	"9"	22064.0780
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2010"	"2010"	"Oct"	"10"	17350.1232
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2010"	"2010"	"Nov"	"11"	13785.5490
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2010"	"2010"	"Dec"	"12"	10984.9255
"Total"	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2010"	"2010"			20223.0084
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2011"	"2011"	"Jan"	"1"	12812.7000
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2011"	"2011"	"Feb"	"2"	14826.4571
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2011"	"2011"	"Mar"	"3"	20847.2326
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2011"	"2011"	"Apr"	"4"	25862.0883
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2011"	"2011"	"May"	"5"	29539.5352
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2011"	"2011"	"Jun"	"6"	30401.6640
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2011"	"2011"	"Jul"	"7"	24720.8003
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2011"	"2011"	"Aug"	"8"	23545.7816
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2011"	"2011"	"Sep"	"9"	21390.3287
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2011"	"2011"	"Oct"	"10"	17612.0371
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2011"	"2011"	"Nov"	"11"	13128.2403
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2011"	"2011"	"Dec"	"12"	10785.6345
"Total"	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2011"	"2011"			20477.7693
"Total"	"Arizona"	"04"	"Gila County, AZ"	"04007"					20126.5953
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"1979"	"1979"	"Jan"	"1"	0.0000
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"1979"	"1979"	"Feb"	"2"	0.0000
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"1979"	"1979"	"Mar"	"3"	0.0000
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"1979"	"1979"	"Apr"	"4"	0.0000
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"1979"	"1979"	"May"	"5"	0.0000
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"1979"	"1979"	"Jun"	"6"	0.0000
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"1979"	"1979"	"Jul"	"7"	0.0000
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"1979"	"1979"	"Aug"	"8"	0.0000
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"1979"	"1979"	"Sep"	"9"	0.0000
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"1979"	"1979"	"Oct"	"10"	0.0000
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"1979"	"1979"	"Nov"	"11"	0.0000
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"1979"	"1979"	"Dec"	"12"	0.0000
"Total"	"Arizona"	"04"	"Graham County, AZ"	"04009"	"1979"	"1979"			0.0000
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"1980"	"1980"	"Jan"	"1"	0.0000
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"1980"	"1980"	"Feb"	"2"	0.0000
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"1980"	"1980"	"Mar"	"3"	0.0000
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"1980"	"1980"	"Apr"	"4"	0.0000
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"1980"	"1980"	"May"	"5"	0.0000
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"1980"	"1980"	"Jun"	"6"	0.0000
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"1980"	"1980"	"Jul"	"7"	0.0000
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"1980"	"1980"	"Aug"	"8"	0.0000
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"1980"	"1980"	"Sep"	"9"	0.0000
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"1980"	"1980"	"Oct"	"10"	0.0000
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"1980"	"1980"	"Nov"	"11"	0.0000
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"1980"	"1980"	"Dec"	"12"	0.0000
"Total"	"Arizona"	"04"	"Graham County, AZ"	"04009"	"1980"	"1980"			0.0000
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"1981"	"1981"	"Jan"	"1"	0.0000
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"1981"	"1981"	"Feb"	"2"	0.0000
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"1981"	"1981"	"Mar"	"3"	0.0000
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"1981"	"1981"	"Apr"	"4"	0.0000
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"1981"	"1981"	"May"	"5"	0.0000
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"1981"	"1981"	"Jun"	"6"	0.0000
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"1981"	"1981"	"Jul"	"7"	0.0000
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"1981"	"1981"	"Aug"	"8"	0.0000
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"1981"	"1981"	"Sep"	"9"	0.0000
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"1981"	"1981"	"Oct"	"10"	0.0000
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"1981"	"1981"	"Nov"	"11"	0.0000
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"1981"	"1981"	"Dec"	"12"	0.0000
"Total"	"Arizona"	"04"	"Graham County, AZ"	"04009"	"1981"	"1981"			0.0000
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"1982"	"1982"	"Jan"	"1"	0.0000
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"1982"	"1982"	"Feb"	"2"	0.0000
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"1982"	"1982"	"Mar"	"3"	0.0000
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"1982"	"1982"	"Apr"	"4"	0.0000
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"1982"	"1982"	"May"	"5"	0.0000
