Notes,State,State Code,County,County Code,Year,Year Code,Month,Month Code,Avg Day Land Surface Temperature (F),Avg Night Land Surface Temperature (F),Cases
,Arizona,4.0,Santa Cruz,4023.0,2006,2006.0,Jan,1,76.1146,34.6675,0
,Arizona,4.0,Santa Cruz,4023.0,2006,2006.0,Feb,2,82.782,37.2326,0
,Arizona,4.0,Santa Cruz,4023.0,2006,2006.0,Mar,3,84.9516,36.8739,0
,Arizona,4.0,Santa Cruz,4023.0,2006,2006.0,Apr,4,103.2122,45.6669,0
,Arizona,4.0,Santa Cruz,4023.0,2006,2006.0,May,5,115.5386,55.8903,1
,Arizona,4.0,Santa Cruz,4023.0,2006,2006.0,Jun,6,121.0778,64.1315,3
,Arizona,4.0,Santa Cruz,4023.0,2006,2006.0,Jul,7,114.0889,67.4714,0
,Arizona,4.0,Santa Cruz,4023.0,2006,2006.0,Aug,8,94.9507,63.0317,1
,Arizona,4.0,Santa Cruz,4023.0,2006,2006.0,Sep,9,90.349,58.7831,1
,Arizona,4.0,Santa Cruz,4023.0,2006,2006.0,Oct,10,88.1689,49.3975,0
,Arizona,4.0,Santa Cruz,4023.0,2006,2006.0,Nov,11,83.4365,43.6536,0
,Arizona,4.0,Santa Cruz,4023.0,2006,2006.0,Dec,12,70.5975,34.0396,0
,Arizona,4.0,Santa Cruz,4023.0,2007,2007.0,Jan,1,63.4259,31.6265,0
,Arizona,4.0,Santa Cruz,4023.0,2007,2007.0,Feb,2,79.3577,34.8979,1
,Arizona,4.0,Santa Cruz,4023.0,2007,2007.0,Mar,3,93.229,40.8111,0
,Arizona,4.0,Santa Cruz,4023.0,2007,2007.0,Apr,4,99.9463,45.8289,1
,Arizona,4.0,Santa Cruz,4023.0,2007,2007.0,May,5,112.5671,54.4167,2
,Arizona,4.0,Santa Cruz,4023.0,2007,2007.0,Jun,6,120.6158,62.9234,0
,Arizona,4.0,Santa Cruz,4023.0,2007,2007.0,Jul,7,114.5967,65.5567,2
,Arizona,4.0,Santa Cruz,4023.0,2007,2007.0,Aug,8,97.0199,65.4035,0
,Arizona,4.0,Santa Cruz,4023.0,2007,2007.0,Sep,9,95.2779,62.3079,0
,Arizona,4.0,Santa Cruz,4023.0,2007,2007.0,Oct,10,92.2973,51.6014,1
,Arizona,4.0,Santa Cruz,4023.0,2007,2007.0,Nov,11,85.5989,46.5694,0
,Arizona,4.0,Santa Cruz,4023.0,2007,2007.0,Dec,12,64.4845,33.9012,0
,Arizona,4.0,Santa Cruz,4023.0,2008,2008.0,Jan,1,66.8525,31.7647,1
,Arizona,4.0,Santa Cruz,4023.0,2008,2008.0,Feb,2,78.3451,35.6908,1
,Arizona,4.0,Santa Cruz,4023.0,2008,2008.0,Mar,3,92.6164,38.8385,0
,Arizona,4.0,Santa Cruz,4023.0,2008,2008.0,Apr,4,104.2416,44.662,1
,Arizona,4.0,Santa Cruz,4023.0,2008,2008.0,May,5,110.1392,50.9743,1
,Arizona,4.0,Santa Cruz,4023.0,2008,2008.0,Jun,6,121.5081,63.3088,1
,Arizona,4.0,Santa Cruz,4023.0,2008,2008.0,Jul,7,99.4249,64.8641,0
,Arizona,4.0,Santa Cruz,4023.0,2008,2008.0,Aug,8,94.2968,64.5827,0
,Arizona,4.0,Santa Cruz,4023.0,2008,2008.0,Sep,9,93.6014,61.4209,0
,Arizona,4.0,Santa Cruz,4023.0,2008,2008.0,Oct,10,93.1393,51.7362,0
,Arizona,4.0,Santa Cruz,4023.0,2008,2008.0,Nov,11,80.4994,43.3522,0
,Arizona,4.0,Santa Cruz,4023.0,2008,2008.0,Dec,12,68.3872,36.2761,1
,Arizona,4.0,Yavapai,4025.0,2003,2003.0,Jan,1,69.0934,35.1612,0
,Arizona,4.0,Yavapai,4025.0,2003,2003.0,Feb,2,67.1903,30.1382,0
,Arizona,4.0,Yavapai,4025.0,2003,2003.0,Mar,3,78.8135,37.0237,1
,Arizona,4.0,Yavapai,4025.0,2003,2003.0,Apr,4,89.2264,40.1902,3
,Arizona,4.0,Yavapai,4025.0,2003,2003.0,May,5,105.874,51.4299,2
,Arizona,4.0,Yavapai,4025.0,2003,2003.0,Jun,6,118.3072,60.5247,1
,Arizona,4.0,Yavapai,4025.0,2003,2003.0,Jul,7,122.0203,66.8225,1
,Arizona,4.0,Yavapai,4025.0,2003,2003.0,Aug,8,110.2785,66.0434,2
,Arizona,4.0,Yavapai,4025.0,2003,2003.0,Sep,9,105.2637,60.8572,2
,Arizona,4.0,Yavapai,4025.0,2003,2003.0,Oct,10,97.0953,53.9535,3
,Arizona,4.0,Yavapai,4025.0,2003,2003.0,Nov,11,65.7547,34.3486,5
,Arizona,4.0,Yavapai,4025.0,2003,2003.0,Dec,12,58.9406,29.8691,3
,Arizona,4.0,Yavapai,4025.0,2004,2004.0,Jan,1,62.0572,30.3474,0
,Arizona,4.0,Yavapai,4025.0,2004,2004.0,Feb,2,63.9002,27.4264,1
,Arizona,4.0,Yavapai,4025.0,2004,2004.0,Mar,3,91.1513,43.5004,0
,Arizona,4.0,Yavapai,4025.0,2004,2004.0,Apr,4,93.0004,44.6383,2
,Arizona,4.0,Yavapai,4025.0,2004,2004.0,May,5,109.4498,52.2728,1
,Arizona,4.0,Yavapai,4025.0,2004,2004.0,Jun,6,119.4177,59.5152,3
,Arizona,4.0,Yavapai,4025.0,2004,2004.0,Jul,7,118.5381,63.5586,3
,Arizona,4.0,Yavapai,4025.0,2004,2004.0,Aug,8,112.3412,63.2306,3
,Arizona,4.0,Yavapai,4025.0,2004,2004.0,Sep,9,105.7242,58.1989,1
,Arizona,4.0,Yavapai,4025.0,2004,2004.0,Oct,10,86.6747,48.1651,2
,Arizona,4.0,Yavapai,4025.0,2004,2004.0,Nov,11,61.5096,35.6711,5
,Arizona,4.0,Yavapai,4025.0,2004,2004.0,Dec,12,60.1539,31.1394,1
,Arizona,4.0,Yavapai,4025.0,2005,2005.0,Jan,1,59.3806,34.0043,0
,Arizona,4.0,Yavapai,4025.0,2005,2005.0,Feb,2,59.1137,32.6221,3
,Arizona,4.0,Yavapai,4025.0,2005,2005.0,Mar,3,73.7623,36.8591,1
,Arizona,4.0,Yavapai,4025.0,2005,2005.0,Apr,4,88.6323,41.3029,3
,Arizona,4.0,Yavapai,4025.0,2005,2005.0,May,5,103.5064,52.1546,2
,Arizona,4.0,Yavapai,4025.0,2005,2005.0,Jun,6,112.0294,58.8243,1
,Arizona,4.0,Yavapai,4025.0,2005,2005.0,Jul,7,120.9231,66.3736,3
,Arizona,4.0,Yavapai,4025.0,2005,2005.0,Aug,8,103.9714,64.3504,3
,Arizona,4.0,Yavapai,4025.0,2005,2005.0,Sep,9,103.9225,58.5702,0
,Arizona,4.0,Yavapai,4025.0,2005,2005.0,Oct,10,88.6581,50.5627,6
,Arizona,4.0,Yavapai,4025.0,2005,2005.0,Nov,11,72.7624,38.0421,2
,Arizona,4.0,Yavapai,4025.0,2005,2005.0,Dec,12,64.6013,29.9813,1
,Arizona,4.0,Yavapai,4025.0,2006,2006.0,Jan,1,66.3139,29.785,0
,Arizona,4.0,Yavapai,4025.0,2006,2006.0,Feb,2,75.6382,32.4116,1
,Arizona,4.0,Yavapai,4025.0,2006,2006.0,Mar,3,73.2069,34.3283,4
,Arizona,4.0,Yavapai,4025.0,2006,2006.0,Apr,4,93.6721,42.9469,5
,Arizona,4.0,Yavapai,4025.0,2006,2006.0,May,5,111.785,53.6979,6
,Arizona,4.0,Yavapai,4025.0,2006,2006.0,Jun,6,120.994,62.1456,2
,Arizona,4.0,Yavapai,4025.0,2006,2006.0,Jul,7,116.6633,66.9729,2
,Arizona,4.0,Yavapai,4025.0,2006,2006.0,Aug,8,107.5554,64.2761,3
,Arizona,4.0,Yavapai,4025.0,2006,2006.0,Sep,9,97.3256,56.3535,1
,Arizona,4.0,Yavapai,4025.0,2006,2006.0,Oct,10,83.7617,45.4415,0
,Arizona,4.0,Yavapai,4025.0,2006,2006.0,Nov,11,76.2199,39.1052,1
,Arizona,4.0,Yavapai,4025.0,2006,2006.0,Dec,12,63.6425,28.2366,4
,Arizona,4.0,Yavapai,4025.0,2007,2007.0,Jan,1,59.3262,26.766,0
,Arizona,4.0,Yavapai,4025.0,2007,2007.0,Feb,2,68.4988,32.3839,3
,Arizona,4.0,Yavapai,4025.0,2007,2007.0,Mar,3,88.4503,38.746,2
,Arizona,4.0,Yavapai,4025.0,2007,2007.0,Apr,4,95.2341,43.1538,3
,Arizona,4.0,Yavapai,4025.0,2007,2007.0,May,5,109.9652,52.9475,0
,Arizona,4.0,Yavapai,4025.0,2007,2007.0,Jun,6,120.8455,59.7678,1
,Arizona,4.0,Yavapai,4025.0,2007,2007.0,Jul,7,120.915,66.8826,5
,Arizona,4.0,Yavapai,4025.0,2007,2007.0,Aug,8,111.124,66.6612,2
,Arizona,4.0,Yavapai,4025.0,2007,2007.0,Sep,9,103.659,59.8234,3
,Arizona,4.0,Yavapai,4025.0,2007,2007.0,Oct,10,89.0516,48.4302,4
,Arizona,4.0,Yavapai,4025.0,2007,2007.0,Nov,11,79.6448,42.0885,2
,Arizona,4.0,Yavapai,4025.0,2007,2007.0,Dec,12,55.1247,28.9541,1
,Arizona,4.0,Yavapai,4025.0,2008,2008.0,Jan,1,55.408,25.8233,1
,Arizona,4.0,Yavapai,4025.0,2008,2008.0,Feb,2,65.0772,31.7559,0
,Arizona,4.0,Yavapai,4025.0,2008,2008.0,Mar,3,83.5309,36.0172,2
,Arizona,4.0,Yavapai,4025.0,2008,2008.0,Apr,4,96.5473,41.7701,1
,Arizona,4.0,Yavapai,4025.0,2008,2008.0,May,5,105.2508,48.5567,1
,Arizona,4.0,Yavapai,4025.0,2008,2008.0,Jun,6,119.3123,60.2783,3
,Arizona,4.0,Yavapai,4025.0,2008,2008.0,Jul,7,115.2069,66.0202,2
,Arizona,4.0,Yavapai,4025.0,2008,2008.0,Aug,8,109.7795,65.2503,3
,Arizona,4.0,Yavapai,4025.0,2008,2008.0,Sep,9,103.6887,59.8483,1
,Arizona,4.0,Yavapai,4025.0,2008,2008.0,Oct,10,93.5981,49.589,3
,Arizona,4.0,Yavapai,4025.0,2008,2008.0,Nov,11,77.3713,40.5949,1
,Arizona,4.0,Yavapai,4025.0,2008,2008.0,Dec,12,56.7788,31.9394,5
,Arizona,4.0,Yuma,4027.0,2003,2003.0,Jan,1,84.5322,42.083,1
,Arizona,4.0,Yuma,4027.0,2003,2003.0,Feb,2,82.7123,39.9678,1
,Arizona,4.0,Yuma,4027.0,2003,2003.0,Mar,3,99.0551,45.9412,3
,Arizona,4.0,Yuma,4027.0,2003,2003.0,Apr,4,108.1311,49.3452,0
,Arizona,4.0,Yuma,4027.0,2003,2003.0,May,5,120.7163,59.1282,1
,Arizona,4.0,Yuma,4027.0,2003,2003.0,Jun,6,131.1213,68.1769,0
,Arizona,4.0,Yuma,4027.0,2003,2003.0,Jul,7,132.2315,77.0119,0
,Arizona,4.0,Yuma,4027.0,2003,2003.0,Aug,8,127.4397,77.7357,0
,Arizona,4.0,Yuma,4027.0,2003,2003.0,Sep,9,124.0828,74.0745,2
,Arizona,4.0,Yuma,4027.0,2003,2003.0,Oct,10,112.9635,64.7354,0
,Arizona,4.0,Yuma,4027.0,2003,2003.0,Nov,11,83.2426,42.1176,0
,Arizona,4.0,Yuma,4027.0,2003,2003.0,Dec,12,76.0742,35.4308,3
,Arizona,4.0,Yuma,4027.0,2004,2004.0,Jan,1,77.6558,37.8608,1
,Arizona,4.0,Yuma,4027.0,2004,2004.0,Feb,2,83.2094,36.6384,1
,Arizona,4.0,Yuma,4027.0,2004,2004.0,Mar,3,108.1084,53.393,2
,Arizona,4.0,Yuma,4027.0,2004,2004.0,Apr,4,111.8805,54.054,2
,Arizona,4.0,Yuma,4027.0,2004,2004.0,May,5,124.418,61.2517,1
,Arizona,4.0,Yuma,4027.0,2004,2004.0,Jun,6,130.4722,67.4747,0
,Arizona,4.0,Yuma,4027.0,2004,2004.0,Jul,7,131.8567,75.1932,1
,Arizona,4.0,Yuma,4027.0,2004,2004.0,Aug,8,129.1546,76.4875,1
,Arizona,4.0,Yuma,4027.0,2004,2004.0,Sep,9,120.8555,69.4088,1
,Arizona,4.0,Yuma,4027.0,2004,2004.0,Oct,10,103.0623,56.5826,0
,Arizona,4.0,Yuma,4027.0,2004,2004.0,Nov,11,77.4384,43.7262,1
,Arizona,4.0,Yuma,4027.0,2004,2004.0,Dec,12,70.4717,38.3082,2
,Arizona,4.0,Yuma,4027.0,2005,2005.0,Jan,1,71.9557,41.6885,1
,Arizona,4.0,Yuma,4027.0,2005,2005.0,Feb,2,75.549,43.7065,1
,Arizona,4.0,Yuma,4027.0,2005,2005.0,Mar,3,92.5914,46.988,2
,Arizona,4.0,Yuma,4027.0,2005,2005.0,Apr,4,109.0681,51.7298,1
,Arizona,4.0,Yuma,4027.0,2005,2005.0,May,5,121.8424,62.0849,2
,Arizona,4.0,Yuma,4027.0,2005,2005.0,Jun,6,129.9155,69.885,3
,Arizona,4.0,Yuma,4027.0,2005,2005.0,Jul,7,134.3975,78.6277,2
,Arizona,4.0,Yuma,4027.0,2005,2005.0,Aug,8,126.433,78.1734,0
,Arizona,4.0,Yuma,4027.0,2005,2005.0,Sep,9,123.6562,70.2725,0
,Arizona,4.0,Yuma,4027.0,2005,2005.0,Oct,10,107.4299,60.5286,1
,Arizona,4.0,Yuma,4027.0,2005,2005.0,Nov,11,90.5276,46.4679,0
,Arizona,4.0,Yuma,4027.0,2005,2005.0,Dec,12,79.2943,37.5842,2
,Arizona,4.0,Yuma,4027.0,2006,2006.0,Jan,1,81.0954,37.4898,3
,Arizona,4.0,Yuma,4027.0,2006,2006.0,Feb,2,90.5084,40.2377,2
,Arizona,4.0,Yuma,4027.0,2006,2006.0,Mar,3,94.7612,42.1926,4
,Arizona,4.0,Yuma,4027.0,2006,2006.0,Apr,4,112.1072,52.0371,2
,Arizona,4.0,Yuma,4027.0,2006,2006.0,May,5,126.7921,62.2316,0
,Arizona,4.0,Yuma,4027.0,2006,2006.0,Jun,6,134.9836,73.045,3
,Arizona,4.0,Yuma,4027.0,2006,2006.0,Jul,7,132.1686,80.349,2
,Arizona,4.0,Yuma,4027.0,2006,2006.0,Aug,8,129.3481,77.2353,0
,Arizona,4.0,Yuma,4027.0,2006,2006.0,Sep,9,117.7453,69.5271,4
,Arizona,4.0,Yuma,4027.0,2006,2006.0,Oct,10,104.3554,56.1986,2
,Arizona,4.0,Yuma,4027.0,2006,2006.0,Nov,11,93.2051,47.633,2
,Arizona,4.0,Yuma,4027.0,2006,2006.0,Dec,12,77.3048,35.4774,3
,Arizona,4.0,Yuma,4027.0,2007,2007.0,Jan,1,76.2983,33.4429,0
,Arizona,4.0,Yuma,4027.0,2007,2007.0,Feb,2,88.5428,40.5728,1
,Arizona,4.0,Yuma,4027.0,2007,2007.0,Mar,3,105.546,47.6439,4
,Arizona,4.0,Yuma,4027.0,2007,2007.0,Apr,4,112.3518,52.2889,1
,Arizona,4.0,Yuma,4027.0,2007,2007.0,May,5,124.3397,60.6179,1
,Arizona,4.0,Yuma,4027.0,2007,2007.0,Jun,6,133.3798,68.4825,1
,Arizona,4.0,Yuma,4027.0,2007,2007.0,Jul,7,131.1647,77.5326,0
,Arizona,4.0,Yuma,4027.0,2007,2007.0,Aug,8,129.35,79.3767,1
,Arizona,4.0,Yuma,4027.0,2007,2007.0,Sep,9,121.5898,71.3454,0
,Arizona,4.0,Yuma,4027.0,2007,2007.0,Oct,10,107.1245,56.6682,3
,Arizona,4.0,Yuma,4027.0,2007,2007.0,Nov,11,96.2605,49.0524,1
,Arizona,4.0,Yuma,4027.0,2007,2007.0,Dec,12,69.5276,35.5525,0
,Arizona,4.0,Yuma,4027.0,2008,2008.0,Jan,1,73.8035,35.4258,0
,Arizona,4.0,Yuma,4027.0,2008,2008.0,Feb,2,86.6837,39.3999,2
,Arizona,4.0,Yuma,4027.0,2008,2008.0,Mar,3,103.1507,45.5257,0
,Arizona,4.0,Yuma,4027.0,2008,2008.0,Apr,4,113.0409,51.4044,1
,Arizona,4.0,Yuma,4027.0,2008,2008.0,May,5,120.0025,58.3126,0
,Arizona,4.0,Yuma,4027.0,2008,2008.0,Jun,6,133.3787,71.2407,0
,Arizona,4.0,Yuma,4027.0,2008,2008.0,Jul,7,130.9518,77.4683,1
,Arizona,4.0,Yuma,4027.0,2008,2008.0,Aug,8,126.5811,77.5029,0
,Arizona,4.0,Yuma,4027.0,2008,2008.0,Sep,9,121.7348,73.8978,0
,Arizona,4.0,Yuma,4027.0,2008,2008.0,Oct,10,109.2333,58.116,0
,Arizona,4.0,Yuma,4027.0,2008,2008.0,Nov,11,91.468,48.3518,2
,Arizona,4.0,Yuma,4027.0,2008,2008.0,Dec,12,71.7647,38.306,1
