"Notes"	"State"	"State Code"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	Avg Daily Precipitation (mm)
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2000"	"2000"	"Dec"	"12"	0.0806
"Total"	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2000"	"2000"			0.5216
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2001"	"2001"	"Jan"	"1"	1.1839
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2001"	"2001"	"Feb"	"2"	1.2714
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2001"	"2001"	"Mar"	"3"	0.9677
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2001"	"2001"	"Apr"	"4"	0.5233
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2001"	"2001"	"May"	"5"	0.0484
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2001"	"2001"	"Jun"	"6"	0.0567
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2001"	"2001"	"Jul"	"7"	0.6774
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2001"	"2001"	"Aug"	"8"	1.1000
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2001"	"2001"	"Sep"	"9"	0.1767
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2001"	"2001"	"Oct"	"10"	0.2226
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2001"	"2001"	"Nov"	"11"	0.3733
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2001"	"2001"	"Dec"	"12"	0.6032
"Total"	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2001"	"2001"			0.5984
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2002"	"2002"	"Jan"	"1"	0.0161
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2002"	"2002"	"Feb"	"2"	0.0286
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2002"	"2002"	"Mar"	"3"	0.1161
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2002"	"2002"	"Apr"	"4"	0.0300
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2002"	"2002"	"May"	"5"	0.0000
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2002"	"2002"	"Jun"	"6"	0.0033
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2002"	"2002"	"Jul"	"7"	0.4645
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2002"	"2002"	"Aug"	"8"	0.0290
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2002"	"2002"	"Sep"	"9"	1.1133
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2002"	"2002"	"Oct"	"10"	0.7000
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2002"	"2002"	"Nov"	"11"	0.7867
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2002"	"2002"	"Dec"	"12"	0.1774
"Total"	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2002"	"2002"			0.2888
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2003"	"2003"	"Jan"	"1"	0.1516
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2003"	"2003"	"Feb"	"2"	2.5821
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2003"	"2003"	"Mar"	"3"	1.2645
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2003"	"2003"	"Apr"	"4"	0.7300
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2003"	"2003"	"May"	"5"	0.1065
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2003"	"2003"	"Jun"	"6"	0.0000
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2003"	"2003"	"Jul"	"7"	0.5548
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2003"	"2003"	"Aug"	"8"	1.6806
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2003"	"2003"	"Sep"	"9"	0.6500
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2003"	"2003"	"Oct"	"10"	0.0613
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2003"	"2003"	"Nov"	"11"	0.7767
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2003"	"2003"	"Dec"	"12"	0.5161
"Total"	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2003"	"2003"			0.7436
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2004"	"2004"	"Jan"	"1"	0.1323
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2004"	"2004"	"Feb"	"2"	1.8000
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2004"	"2004"	"Mar"	"3"	0.1194
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2004"	"2004"	"Apr"	"4"	1.2033
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2004"	"2004"	"May"	"5"	0.0000
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2004"	"2004"	"Jun"	"6"	0.0167
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2004"	"2004"	"Jul"	"7"	0.5355
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2004"	"2004"	"Aug"	"8"	0.7323
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2004"	"2004"	"Sep"	"9"	0.6867
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2004"	"2004"	"Oct"	"10"	3.7871
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2004"	"2004"	"Nov"	"11"	2.5767
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2004"	"2004"	"Dec"	"12"	1.2258
"Total"	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2004"	"2004"			1.0634
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2005"	"2005"	"Jan"	"1"	3.0065
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2005"	"2005"	"Feb"	"2"	4.0643
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2005"	"2005"	"Mar"	"3"	0.6903
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2005"	"2005"	"Apr"	"4"	0.8533
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2005"	"2005"	"May"	"5"	0.1194
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2005"	"2005"	"Jun"	"6"	0.2100
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2005"	"2005"	"Jul"	"7"	0.8355
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2005"	"2005"	"Aug"	"8"	1.8419
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2005"	"2005"	"Sep"	"9"	0.0367
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2005"	"2005"	"Oct"	"10"	1.2710
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2005"	"2005"	"Nov"	"11"	0.1900
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2005"	"2005"	"Dec"	"12"	0.0355
"Total"	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2005"	"2005"			1.0803
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2006"	"2006"	"Jan"	"1"	0.1097
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2006"	"2006"	"Feb"	"2"	0.2286
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2006"	"2006"	"Mar"	"3"	1.2000
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2006"	"2006"	"Apr"	"4"	0.4267
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2006"	"2006"	"May"	"5"	0.0355
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2006"	"2006"	"Jun"	"6"	0.3567
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2006"	"2006"	"Jul"	"7"	1.8516
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2006"	"2006"	"Aug"	"8"	0.6387
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2006"	"2006"	"Sep"	"9"	0.8267
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2006"	"2006"	"Oct"	"10"	1.0419
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2006"	"2006"	"Nov"	"11"	0.0067
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2006"	"2006"	"Dec"	"12"	0.1742
"Total"	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2006"	"2006"			0.5795
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2007"	"2007"	"Jan"	"1"	0.1903
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2007"	"2007"	"Feb"	"2"	0.2607
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2007"	"2007"	"Mar"	"3"	0.2129
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2007"	"2007"	"Apr"	"4"	0.1533
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2007"	"2007"	"May"	"5"	0.0161
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2007"	"2007"	"Jun"	"6"	0.0400
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2007"	"2007"	"Jul"	"7"	1.7839
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2007"	"2007"	"Aug"	"8"	0.9935
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2007"	"2007"	"Sep"	"9"	0.4533
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2007"	"2007"	"Oct"	"10"	0.0419
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2007"	"2007"	"Nov"	"11"	0.0567
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2007"	"2007"	"Dec"	"12"	2.3710
"Total"	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2007"	"2007"			0.5542
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2008"	"2008"	"Jan"	"1"	1.7645
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2008"	"2008"	"Feb"	"2"	0.9862
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2008"	"2008"	"Mar"	"3"	0.0935
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2008"	"2008"	"Apr"	"4"	0.0033
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2008"	"2008"	"May"	"5"	0.2774
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2008"	"2008"	"Jun"	"6"	0.0333
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2008"	"2008"	"Jul"	"7"	1.1516
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2008"	"2008"	"Aug"	"8"	1.2355
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2008"	"2008"	"Sep"	"9"	0.1967
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2008"	"2008"	"Oct"	"10"	0.1710
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2008"	"2008"	"Nov"	"11"	0.9133
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2008"	"2008"	"Dec"	"12"	1.8323
"Total"	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2008"	"2008"			0.7249
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2009"	"2009"	"Jan"	"1"	0.3677
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2009"	"2009"	"Feb"	"2"	1.3393
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2009"	"2009"	"Mar"	"3"	0.0290
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2009"	"2009"	"Apr"	"4"	0.2500
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2009"	"2009"	"May"	"5"	0.1258
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2009"	"2009"	"Jun"	"6"	0.1333
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2009"	"2009"	"Jul"	"7"	0.8387
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2009"	"2009"	"Aug"	"8"	0.4387
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2009"	"2009"	"Sep"	"9"	0.4033
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2009"	"2009"	"Oct"	"10"	0.0097
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2009"	"2009"	"Nov"	"11"	0.0833
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2009"	"2009"	"Dec"	"12"	1.2161
"Total"	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2009"	"2009"			0.4312
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2010"	"2010"	"Jan"	"1"	2.7161
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2010"	"2010"	"Feb"	"2"	1.5750
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2010"	"2010"	"Mar"	"3"	0.8355
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2010"	"2010"	"Apr"	"4"	0.3533
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2010"	"2010"	"May"	"5"	0.0323
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2010"	"2010"	"Jun"	"6"	0.1000
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2010"	"2010"	"Jul"	"7"	0.5774
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2010"	"2010"	"Aug"	"8"	0.7645
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2010"	"2010"	"Sep"	"9"	0.0733
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2010"	"2010"	"Oct"	"10"	1.6161
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2010"	"2010"	"Nov"	"11"	0.2267
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2010"	"2010"	"Dec"	"12"	2.7387
"Total"	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2010"	"2010"			0.9710
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2011"	"2011"	"Jan"	"1"	0.0258
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2011"	"2011"	"Feb"	"2"	1.9821
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2011"	"2011"	"Mar"	"3"	0.3355
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2011"	"2011"	"Apr"	"4"	0.5300
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2011"	"2011"	"May"	"5"	0.3290
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2011"	"2011"	"Jun"	"6"	0.0000
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2011"	"2011"	"Jul"	"7"	1.1710
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2011"	"2011"	"Aug"	"8"	0.2806
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2011"	"2011"	"Sep"	"9"	0.9900
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2011"	"2011"	"Oct"	"10"	0.9065
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2011"	"2011"	"Nov"	"11"	0.5933
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2011"	"2011"	"Dec"	"12"	0.5774
"Total"	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2011"	"2011"			0.6337
"Total"	"Arizona"	"04"	"Mohave County, AZ"	"04015"					0.6826
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1979"	"1979"	"Jan"	"1"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1979"	"1979"	"Feb"	"2"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1979"	"1979"	"Mar"	"3"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1979"	"1979"	"Apr"	"4"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1979"	"1979"	"May"	"5"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1979"	"1979"	"Jun"	"6"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1979"	"1979"	"Jul"	"7"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1979"	"1979"	"Aug"	"8"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1979"	"1979"	"Sep"	"9"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1979"	"1979"	"Oct"	"10"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1979"	"1979"	"Nov"	"11"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1979"	"1979"	"Dec"	"12"	0.0000
"Total"	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1979"	"1979"			0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1980"	"1980"	"Jan"	"1"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1980"	"1980"	"Feb"	"2"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1980"	"1980"	"Mar"	"3"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1980"	"1980"	"Apr"	"4"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1980"	"1980"	"May"	"5"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1980"	"1980"	"Jun"	"6"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1980"	"1980"	"Jul"	"7"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1980"	"1980"	"Aug"	"8"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1980"	"1980"	"Sep"	"9"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1980"	"1980"	"Oct"	"10"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1980"	"1980"	"Nov"	"11"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1980"	"1980"	"Dec"	"12"	0.0000
"Total"	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1980"	"1980"			0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1981"	"1981"	"Jan"	"1"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1981"	"1981"	"Feb"	"2"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1981"	"1981"	"Mar"	"3"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1981"	"1981"	"Apr"	"4"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1981"	"1981"	"May"	"5"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1981"	"1981"	"Jun"	"6"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1981"	"1981"	"Jul"	"7"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1981"	"1981"	"Aug"	"8"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1981"	"1981"	"Sep"	"9"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1981"	"1981"	"Oct"	"10"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1981"	"1981"	"Nov"	"11"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1981"	"1981"	"Dec"	"12"	0.0000
"Total"	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1981"	"1981"			0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1982"	"1982"	"Jan"	"1"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1982"	"1982"	"Feb"	"2"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1982"	"1982"	"Mar"	"3"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1982"	"1982"	"Apr"	"4"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1982"	"1982"	"May"	"5"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1982"	"1982"	"Jun"	"6"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1982"	"1982"	"Jul"	"7"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1982"	"1982"	"Aug"	"8"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1982"	"1982"	"Sep"	"9"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1982"	"1982"	"Oct"	"10"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1982"	"1982"	"Nov"	"11"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1982"	"1982"	"Dec"	"12"	0.0000
"Total"	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1982"	"1982"			0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1983"	"1983"	"Jan"	"1"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1983"	"1983"	"Feb"	"2"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1983"	"1983"	"Mar"	"3"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1983"	"1983"	"Apr"	"4"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1983"	"1983"	"May"	"5"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1983"	"1983"	"Jun"	"6"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1983"	"1983"	"Jul"	"7"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1983"	"1983"	"Aug"	"8"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1983"	"1983"	"Sep"	"9"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1983"	"1983"	"Oct"	"10"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1983"	"1983"	"Nov"	"11"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1983"	"1983"	"Dec"	"12"	0.0000
"Total"	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1983"	"1983"			0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1984"	"1984"	"Jan"	"1"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1984"	"1984"	"Feb"	"2"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1984"	"1984"	"Mar"	"3"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1984"	"1984"	"Apr"	"4"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1984"	"1984"	"May"	"5"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1984"	"1984"	"Jun"	"6"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1984"	"1984"	"Jul"	"7"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1984"	"1984"	"Aug"	"8"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1984"	"1984"	"Sep"	"9"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1984"	"1984"	"Oct"	"10"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1984"	"1984"	"Nov"	"11"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1984"	"1984"	"Dec"	"12"	0.0000
"Total"	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1984"	"1984"			0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1985"	"1985"	"Jan"	"1"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1985"	"1985"	"Feb"	"2"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1985"	"1985"	"Mar"	"3"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1985"	"1985"	"Apr"	"4"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1985"	"1985"	"May"	"5"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1985"	"1985"	"Jun"	"6"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1985"	"1985"	"Jul"	"7"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1985"	"1985"	"Aug"	"8"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1985"	"1985"	"Sep"	"9"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1985"	"1985"	"Oct"	"10"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1985"	"1985"	"Nov"	"11"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1985"	"1985"	"Dec"	"12"	0.0000
"Total"	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1985"	"1985"			0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1986"	"1986"	"Jan"	"1"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1986"	"1986"	"Feb"	"2"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1986"	"1986"	"Mar"	"3"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1986"	"1986"	"Apr"	"4"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1986"	"1986"	"May"	"5"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1986"	"1986"	"Jun"	"6"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1986"	"1986"	"Jul"	"7"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1986"	"1986"	"Aug"	"8"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1986"	"1986"	"Sep"	"9"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1986"	"1986"	"Oct"	"10"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1986"	"1986"	"Nov"	"11"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1986"	"1986"	"Dec"	"12"	0.0000
"Total"	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1986"	"1986"			0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1987"	"1987"	"Jan"	"1"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1987"	"1987"	"Feb"	"2"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1987"	"1987"	"Mar"	"3"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1987"	"1987"	"Apr"	"4"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1987"	"1987"	"May"	"5"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1987"	"1987"	"Jun"	"6"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1987"	"1987"	"Jul"	"7"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1987"	"1987"	"Aug"	"8"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1987"	"1987"	"Sep"	"9"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1987"	"1987"	"Oct"	"10"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1987"	"1987"	"Nov"	"11"	0.0000
