"Notes"	"State"	"State Code"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	Avg Fine Particulate Matter (µg/m³)
"Total"	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2005"	"2005"			9.1674
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2006"	"2006"	"Jan"	"1"	10.0857
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2006"	"2006"	"Feb"	"2"	9.5921
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2006"	"2006"	"Mar"	"3"	6.8218
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2006"	"2006"	"Apr"	"4"	7.5662
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2006"	"2006"	"May"	"5"	8.7143
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2006"	"2006"	"Jun"	"6"	10.1642
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2006"	"2006"	"Jul"	"7"	7.9750
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2006"	"2006"	"Aug"	"8"	6.8399
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2006"	"2006"	"Sep"	"9"	6.5888
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2006"	"2006"	"Oct"	"10"	7.1208
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2006"	"2006"	"Nov"	"11"	9.5008
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2006"	"2006"	"Dec"	"12"	11.5848
"Total"	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2006"	"2006"			8.5386
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2007"	"2007"	"Jan"	"1"	10.2551
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2007"	"2007"	"Feb"	"2"	9.2255
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2007"	"2007"	"Mar"	"3"	6.9430
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2007"	"2007"	"Apr"	"4"	7.5418
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2007"	"2007"	"May"	"5"	7.2417
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2007"	"2007"	"Jun"	"6"	10.0574
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2007"	"2007"	"Jul"	"7"	10.1804
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2007"	"2007"	"Aug"	"8"	11.2845
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2007"	"2007"	"Sep"	"9"	9.4079
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2007"	"2007"	"Oct"	"10"	10.9960
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2007"	"2007"	"Nov"	"11"	14.3018
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2007"	"2007"	"Dec"	"12"	11.2757
"Total"	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2007"	"2007"			9.8933
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2008"	"2008"	"Jan"	"1"	9.5041
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2008"	"2008"	"Feb"	"2"	10.2777
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2008"	"2008"	"Mar"	"3"	10.9589
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2008"	"2008"	"Apr"	"4"	12.4693
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2008"	"2008"	"May"	"5"	11.4623
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2008"	"2008"	"Jun"	"6"	10.9824
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2008"	"2008"	"Jul"	"7"	16.1375
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2008"	"2008"	"Aug"	"8"	13.0854
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2008"	"2008"	"Sep"	"9"	15.5290
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2008"	"2008"	"Oct"	"10"	14.6397
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2008"	"2008"	"Nov"	"11"	13.7714
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2008"	"2008"	"Dec"	"12"	12.2511
"Total"	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2008"	"2008"			12.5952
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2009"	"2009"	"Jan"	"1"	16.3687
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2009"	"2009"	"Feb"	"2"	9.3325
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2009"	"2009"	"Mar"	"3"	11.9472
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2009"	"2009"	"Apr"	"4"	11.1918
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2009"	"2009"	"May"	"5"	12.7523
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2009"	"2009"	"Jun"	"6"	12.7291
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2009"	"2009"	"Jul"	"7"	14.6038
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2009"	"2009"	"Aug"	"8"	14.1098
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2009"	"2009"	"Sep"	"9"	12.4278
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2009"	"2009"	"Oct"	"10"	10.4930
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2009"	"2009"	"Nov"	"11"	15.8813
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2009"	"2009"	"Dec"	"12"	13.5936
"Total"	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2009"	"2009"			12.9812
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2010"	"2010"	"Jan"	"1"	13.9610
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2010"	"2010"	"Feb"	"2"	10.1739
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2010"	"2010"	"Mar"	"3"	10.5450
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2010"	"2010"	"Apr"	"4"	9.9644
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2010"	"2010"	"May"	"5"	7.0993
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2010"	"2010"	"Jun"	"6"	9.0412
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2010"	"2010"	"Jul"	"7"	7.4003
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2010"	"2010"	"Aug"	"8"	7.5418
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2010"	"2010"	"Sep"	"9"	7.6658
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2010"	"2010"	"Oct"	"10"	7.7216
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2010"	"2010"	"Nov"	"11"	9.7602
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2010"	"2010"	"Dec"	"12"	14.7936
"Total"	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2010"	"2010"			9.6404
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2011"	"2011"	"Jan"	"1"	14.4014
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2011"	"2011"	"Feb"	"2"	8.4489
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2011"	"2011"	"Mar"	"3"	8.3997
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2011"	"2011"	"Apr"	"4"	7.0671
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2011"	"2011"	"May"	"5"	7.1860
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2011"	"2011"	"Jun"	"6"	9.4515
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2011"	"2011"	"Jul"	"7"	10.1582
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2011"	"2011"	"Aug"	"8"	9.3872
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2011"	"2011"	"Sep"	"9"	8.4553
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2011"	"2011"	"Oct"	"10"	8.2303
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2011"	"2011"	"Nov"	"11"	7.7792
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2011"	"2011"	"Dec"	"12"	13.0175
"Total"	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2011"	"2011"			9.3516
"Total"	"Arizona"	"04"	"Graham County, AZ"	"04009"					10.1283
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2003"	"2003"	"Jan"	"1"	14.3734
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2003"	"2003"	"Feb"	"2"	9.2885
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2003"	"2003"	"Mar"	"3"	10.0670
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2003"	"2003"	"Apr"	"4"	6.9783
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2003"	"2003"	"May"	"5"	12.3432
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2003"	"2003"	"Jun"	"6"	9.8533
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2003"	"2003"	"Jul"	"7"	11.6167
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2003"	"2003"	"Aug"	"8"	8.7763
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2003"	"2003"	"Sep"	"9"	8.7688
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2003"	"2003"	"Oct"	"10"	10.5993
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2003"	"2003"	"Nov"	"11"	8.6779
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2003"	"2003"	"Dec"	"12"	11.5283
"Total"	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2003"	"2003"			10.2654
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2004"	"2004"	"Jan"	"1"	10.2801
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2004"	"2004"	"Feb"	"2"	8.9804
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2004"	"2004"	"Mar"	"3"	8.7273
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2004"	"2004"	"Apr"	"4"	8.0079
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2004"	"2004"	"May"	"5"	8.3266
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2004"	"2004"	"Jun"	"6"	8.5730
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2004"	"2004"	"Jul"	"7"	9.4397
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2004"	"2004"	"Aug"	"8"	7.7075
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2004"	"2004"	"Sep"	"9"	9.7176
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2004"	"2004"	"Oct"	"10"	6.6315
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2004"	"2004"	"Nov"	"11"	7.0437
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2004"	"2004"	"Dec"	"12"	10.5259
"Total"	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2004"	"2004"			8.6653
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2005"	"2005"	"Jan"	"1"	8.5027
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2005"	"2005"	"Feb"	"2"	6.9151
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2005"	"2005"	"Mar"	"3"	7.0821
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2005"	"2005"	"Apr"	"4"	7.9527
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2005"	"2005"	"May"	"5"	8.0220
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2005"	"2005"	"Jun"	"6"	11.2934
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2005"	"2005"	"Jul"	"7"	10.7285
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2005"	"2005"	"Aug"	"8"	8.5768
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2005"	"2005"	"Sep"	"9"	8.7230
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2005"	"2005"	"Oct"	"10"	9.2855
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2005"	"2005"	"Nov"	"11"	9.9799
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2005"	"2005"	"Dec"	"12"	12.5230
"Total"	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2005"	"2005"			9.1464
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2006"	"2006"	"Jan"	"1"	9.2178
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2006"	"2006"	"Feb"	"2"	9.0197
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2006"	"2006"	"Mar"	"3"	6.9155
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2006"	"2006"	"Apr"	"4"	7.4136
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2006"	"2006"	"May"	"5"	8.5968
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2006"	"2006"	"Jun"	"6"	10.5513
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2006"	"2006"	"Jul"	"7"	8.5474
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2006"	"2006"	"Aug"	"8"	7.1656
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2006"	"2006"	"Sep"	"9"	6.6437
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2006"	"2006"	"Oct"	"10"	7.0918
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2006"	"2006"	"Nov"	"11"	9.2340
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2006"	"2006"	"Dec"	"12"	11.2388
"Total"	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2006"	"2006"			8.4652
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2007"	"2007"	"Jan"	"1"	10.0537
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2007"	"2007"	"Feb"	"2"	9.0152
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2007"	"2007"	"Mar"	"3"	6.2031
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2007"	"2007"	"Apr"	"4"	7.3936
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2007"	"2007"	"May"	"5"	6.7665
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2007"	"2007"	"Jun"	"6"	9.3054
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2007"	"2007"	"Jul"	"7"	9.4859
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2007"	"2007"	"Aug"	"8"	10.9218
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2007"	"2007"	"Sep"	"9"	9.1143
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2007"	"2007"	"Oct"	"10"	10.0969
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2007"	"2007"	"Nov"	"11"	13.4939
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2007"	"2007"	"Dec"	"12"	10.7667
"Total"	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2007"	"2007"			9.3829
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2008"	"2008"	"Jan"	"1"	8.6473
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2008"	"2008"	"Feb"	"2"	9.2740
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2008"	"2008"	"Mar"	"3"	9.5940
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2008"	"2008"	"Apr"	"4"	11.6333
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2008"	"2008"	"May"	"5"	10.8755
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2008"	"2008"	"Jun"	"6"	10.1452
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2008"	"2008"	"Jul"	"7"	16.5198
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2008"	"2008"	"Aug"	"8"	13.2366
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2008"	"2008"	"Sep"	"9"	15.4879
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2008"	"2008"	"Oct"	"10"	14.1667
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2008"	"2008"	"Nov"	"11"	13.3008
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2008"	"2008"	"Dec"	"12"	11.6528
"Total"	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2008"	"2008"			12.0531
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2009"	"2009"	"Jan"	"1"	15.7246
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2009"	"2009"	"Feb"	"2"	8.6638
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2009"	"2009"	"Mar"	"3"	10.7484
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2009"	"2009"	"Apr"	"4"	10.8007
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2009"	"2009"	"May"	"5"	12.3314
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2009"	"2009"	"Jun"	"6"	12.8190
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2009"	"2009"	"Jul"	"7"	14.6968
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2009"	"2009"	"Aug"	"8"	13.9803
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2009"	"2009"	"Sep"	"9"	12.1728
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2009"	"2009"	"Oct"	"10"	9.7880
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2009"	"2009"	"Nov"	"11"	15.6362
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2009"	"2009"	"Dec"	"12"	13.4232
"Total"	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2009"	"2009"			12.5943
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2010"	"2010"	"Jan"	"1"	13.5699
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2010"	"2010"	"Feb"	"2"	9.7173
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2010"	"2010"	"Mar"	"3"	9.7975
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2010"	"2010"	"Apr"	"4"	9.8522
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2010"	"2010"	"May"	"5"	6.8952
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2010"	"2010"	"Jun"	"6"	9.1593
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2010"	"2010"	"Jul"	"7"	7.8103
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2010"	"2010"	"Aug"	"8"	8.0367
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2010"	"2010"	"Sep"	"9"	7.8019
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2010"	"2010"	"Oct"	"10"	7.9740
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2010"	"2010"	"Nov"	"11"	9.6602
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2010"	"2010"	"Dec"	"12"	14.6005
"Total"	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2010"	"2010"			9.5767
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2011"	"2011"	"Jan"	"1"	14.3433
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2011"	"2011"	"Feb"	"2"	8.5397
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2011"	"2011"	"Mar"	"3"	8.3578
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2011"	"2011"	"Apr"	"4"	7.1283
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2011"	"2011"	"May"	"5"	7.2789
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2011"	"2011"	"Jun"	"6"	9.9240
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2011"	"2011"	"Jul"	"7"	10.7216
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2011"	"2011"	"Aug"	"8"	10.1300
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2011"	"2011"	"Sep"	"9"	8.6736
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2011"	"2011"	"Oct"	"10"	8.5178
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2011"	"2011"	"Nov"	"11"	7.8684
	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2011"	"2011"	"Dec"	"12"	13.2754
"Total"	"Arizona"	"04"	"Greenlee County, AZ"	"04011"	"2011"	"2011"			9.5844
"Total"	"Arizona"	"04"	"Greenlee County, AZ"	"04011"					9.9707
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2003"	"2003"	"Jan"	"1"	19.2463
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2003"	"2003"	"Feb"	"2"	13.3577
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2003"	"2003"	"Mar"	"3"	14.9890
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2003"	"2003"	"Apr"	"4"	8.8524
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2003"	"2003"	"May"	"5"	16.6834
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2003"	"2003"	"Jun"	"6"	15.4601
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2003"	"2003"	"Jul"	"7"	16.0498
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2003"	"2003"	"Aug"	"8"	11.7210
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2003"	"2003"	"Sep"	"9"	16.4697
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2003"	"2003"	"Oct"	"10"	19.3216
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2003"	"2003"	"Nov"	"11"	13.9434
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2003"	"2003"	"Dec"	"12"	16.8486
"Total"	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2003"	"2003"			15.2779
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2004"	"2004"	"Jan"	"1"	17.1170
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2004"	"2004"	"Feb"	"2"	13.3366
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2004"	"2004"	"Mar"	"3"	17.0398
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2004"	"2004"	"Apr"	"4"	11.9065
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2004"	"2004"	"May"	"5"	11.8200
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2004"	"2004"	"Jun"	"6"	15.3929
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2004"	"2004"	"Jul"	"7"	13.5862
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2004"	"2004"	"Aug"	"8"	12.1494
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2004"	"2004"	"Sep"	"9"	12.0028
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2004"	"2004"	"Oct"	"10"	11.9504
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2004"	"2004"	"Nov"	"11"	13.4786
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2004"	"2004"	"Dec"	"12"	15.7709
"Total"	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2004"	"2004"			13.8050
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2005"	"2005"	"Jan"	"1"	11.2109
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2005"	"2005"	"Feb"	"2"	9.1147
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2005"	"2005"	"Mar"	"3"	10.6258
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2005"	"2005"	"Apr"	"4"	11.0586
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2005"	"2005"	"May"	"5"	11.5346
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2005"	"2005"	"Jun"	"6"	12.7741
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2005"	"2005"	"Jul"	"7"	14.8015
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2005"	"2005"	"Aug"	"8"	12.6624
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2005"	"2005"	"Sep"	"9"	12.8629
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2005"	"2005"	"Oct"	"10"	14.1880
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2005"	"2005"	"Nov"	"11"	14.8738
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2005"	"2005"	"Dec"	"12"	18.5503
"Total"	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2005"	"2005"			12.8851
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2006"	"2006"	"Jan"	"1"	14.1228
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2006"	"2006"	"Feb"	"2"	15.0534
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2006"	"2006"	"Mar"	"3"	10.2631
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2006"	"2006"	"Apr"	"4"	7.9265
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2006"	"2006"	"May"	"5"	10.6606
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2006"	"2006"	"Jun"	"6"	11.9435
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2006"	"2006"	"Jul"	"7"	10.9745
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2006"	"2006"	"Aug"	"8"	9.6261
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2006"	"2006"	"Sep"	"9"	10.3666
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2006"	"2006"	"Oct"	"10"	9.7885
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2006"	"2006"	"Nov"	"11"	13.4755
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2006"	"2006"	"Dec"	"12"	16.9548
"Total"	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2006"	"2006"			11.7451
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2007"	"2007"	"Jan"	"1"	14.8094
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2007"	"2007"	"Feb"	"2"	11.7527
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2007"	"2007"	"Mar"	"3"	9.7976
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2007"	"2007"	"Apr"	"4"	8.8136
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2007"	"2007"	"May"	"5"	8.8080
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2007"	"2007"	"Jun"	"6"	10.6602
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2007"	"2007"	"Jul"	"7"	9.9188
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2007"	"2007"	"Aug"	"8"	10.8753
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2007"	"2007"	"Sep"	"9"	9.0065
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2007"	"2007"	"Oct"	"10"	13.4192
