State,State Code,County,County Code,Year,Year Code,Month,Month Code,Avg Daily Sunlight (KJ/m²),Cases
Arizona,4.0,La Paz,4012.0,2009,2009.0,Oct,10,18042.3503,0
Arizona,4.0,La Paz,4012.0,2009,2009.0,Nov,11,13504.8663,4
Arizona,4.0,La Paz,4012.0,2009,2009.0,Dec,12,11233.4542,4
Arizona,4.0,La Paz,4012.0,2010,2010.0,Jan,1,11980.5226,2
Arizona,4.0,La Paz,4012.0,2010,2010.0,Feb,2,14910.725,3
Arizona,4.0,La Paz,4012.0,2010,2010.0,Mar,3,21373.4432,2
Arizona,4.0,La Paz,4012.0,2010,2010.0,Apr,4,25182.0893,1
Arizona,4.0,La Paz,4012.0,2010,2010.0,May,5,29432.1461,0
Arizona,4.0,La Paz,4012.0,2010,2010.0,Jun,6,30130.015,2
Arizona,4.0,La Paz,4012.0,2010,2010.0,Jul,7,26354.5055,4
Arizona,4.0,La Paz,4012.0,2010,2010.0,Aug,8,24592.2984,0
Arizona,4.0,La Paz,4012.0,2010,2010.0,Sep,9,22179.413,1
Arizona,4.0,La Paz,4012.0,2010,2010.0,Oct,10,17351.9781,2
Arizona,4.0,La Paz,4012.0,2010,2010.0,Nov,11,13642.5077,4
Arizona,4.0,La Paz,4012.0,2010,2010.0,Dec,12,10644.6397,5
Arizona,4.0,La Paz,4012.0,2011,2011.0,Jan,1,12707.8045,7
Arizona,4.0,La Paz,4012.0,2011,2011.0,Feb,2,15870.1086,5
Arizona,4.0,La Paz,4012.0,2011,2011.0,Mar,3,21403.0748,4
Arizona,4.0,La Paz,4012.0,2011,2011.0,Apr,4,25563.501,3
Arizona,4.0,La Paz,4012.0,2011,2011.0,May,5,29563.0139,3
Arizona,4.0,La Paz,4012.0,2011,2011.0,Jun,6,30353.548,3
Arizona,4.0,La Paz,4012.0,2011,2011.0,Jul,7,27211.2081,6
Arizona,4.0,La Paz,4012.0,2011,2011.0,Aug,8,25456.8861,2
Arizona,4.0,La Paz,4012.0,2011,2011.0,Sep,9,21611.425,4
Arizona,4.0,La Paz,4012.0,2011,2011.0,Oct,10,18013.2013,2
Arizona,4.0,La Paz,4012.0,2011,2011.0,Nov,11,13380.4973,4
Arizona,4.0,La Paz,4012.0,2011,2011.0,Dec,12,11097.1894,2
Arizona,4.0,Maricopa,4013.0,2000,2000.0,Jan,1,12207.6748,166
Arizona,4.0,Maricopa,4013.0,2000,2000.0,Feb,2,15323.479,132
Arizona,4.0,Maricopa,4013.0,2000,2000.0,Mar,3,19446.2819,126
Arizona,4.0,Maricopa,4013.0,2000,2000.0,Apr,4,25840.033,87
Arizona,4.0,Maricopa,4013.0,2000,2000.0,May,5,29788.4765,109
Arizona,4.0,Maricopa,4013.0,2000,2000.0,Jun,6,28845.323,124
Arizona,4.0,Maricopa,4013.0,2000,2000.0,Jul,7,27475.6894,123
Arizona,4.0,Maricopa,4013.0,2000,2000.0,Aug,8,23621.4048,118
Arizona,4.0,Maricopa,4013.0,2000,2000.0,Sep,9,21713.784,62
Arizona,4.0,Maricopa,4013.0,2000,2000.0,Oct,10,15722.9355,141
Arizona,4.0,Maricopa,4013.0,2000,2000.0,Nov,11,13271.5843,109
Arizona,4.0,Maricopa,4013.0,2000,2000.0,Dec,12,11924.7581,88
Arizona,4.0,Maricopa,4013.0,2001,2001.0,Jan,1,11261.4423,104
Arizona,4.0,Maricopa,4013.0,2001,2001.0,Feb,2,13918.1061,72
Arizona,4.0,Maricopa,4013.0,2001,2001.0,Mar,3,19720.5371,90
Arizona,4.0,Maricopa,4013.0,2001,2001.0,Apr,4,24651.423,77
Arizona,4.0,Maricopa,4013.0,2001,2001.0,May,5,29342.7126,83
Arizona,4.0,Maricopa,4013.0,2001,2001.0,Jun,6,29873.0203,90
Arizona,4.0,Maricopa,4013.0,2001,2001.0,Jul,7,26915.179,115
Arizona,4.0,Maricopa,4013.0,2001,2001.0,Aug,8,23970.839,130
Arizona,4.0,Maricopa,4013.0,2001,2001.0,Sep,9,21678.0173,108
Arizona,4.0,Maricopa,4013.0,2001,2001.0,Oct,10,17029.3084,103
Arizona,4.0,Maricopa,4013.0,2001,2001.0,Nov,11,13009.421,307
Arizona,4.0,Maricopa,4013.0,2001,2001.0,Dec,12,11416.7129,437
Arizona,4.0,Maricopa,4013.0,2002,2002.0,Jan,1,12481.6677,255
Arizona,4.0,Maricopa,4013.0,2002,2002.0,Feb,2,16440.1225,180
Arizona,4.0,Maricopa,4013.0,2002,2002.0,Mar,3,20666.7239,162
Arizona,4.0,Maricopa,4013.0,2002,2002.0,Apr,4,25745.4913,224
Arizona,4.0,Maricopa,4013.0,2002,2002.0,May,5,29807.6323,181
Arizona,4.0,Maricopa,4013.0,2002,2002.0,Jun,6,30344.8553,150
Arizona,4.0,Maricopa,4013.0,2002,2002.0,Jul,7,26729.4777,173
Arizona,4.0,Maricopa,4013.0,2002,2002.0,Aug,8,25330.9171,166
Arizona,4.0,Maricopa,4013.0,2002,2002.0,Sep,9,21533.7973,127
Arizona,4.0,Maricopa,4013.0,2002,2002.0,Oct,10,17086.9265,166
Arizona,4.0,Maricopa,4013.0,2002,2002.0,Nov,11,12727.1663,231
Arizona,4.0,Maricopa,4013.0,2002,2002.0,Dec,12,11441.0716,320
Arizona,4.0,Maricopa,4013.0,2003,2003.0,Jan,1,12542.0484,222
Arizona,4.0,Maricopa,4013.0,2003,2003.0,Feb,2,13262.8157,138
Arizona,4.0,Maricopa,4013.0,2003,2003.0,Mar,3,20126.7019,135
Arizona,4.0,Maricopa,4013.0,2003,2003.0,Apr,4,26267.7453,130
Arizona,4.0,Maricopa,4013.0,2003,2003.0,May,5,29236.8026,92
Arizona,4.0,Maricopa,4013.0,2003,2003.0,Jun,6,30404.859,114
Arizona,4.0,Maricopa,4013.0,2003,2003.0,Jul,7,27403.7816,181
Arizona,4.0,Maricopa,4013.0,2003,2003.0,Aug,8,24103.8777,180
Arizona,4.0,Maricopa,4013.0,2003,2003.0,Sep,9,21749.0777,171
Arizona,4.0,Maricopa,4013.0,2003,2003.0,Oct,10,17643.6826,209
Arizona,4.0,Maricopa,4013.0,2003,2003.0,Nov,11,12962.579,142
Arizona,4.0,Maricopa,4013.0,2003,2003.0,Dec,12,11965.3061,305
Arizona,4.0,Maricopa,4013.0,2004,2004.0,Jan,1,11504.2084,226
Arizona,4.0,Maricopa,4013.0,2004,2004.0,Feb,2,14954.5541,271
Arizona,4.0,Maricopa,4013.0,2004,2004.0,Mar,3,20804.36,196
Arizona,4.0,Maricopa,4013.0,2004,2004.0,Apr,4,25438.6767,166
Arizona,4.0,Maricopa,4013.0,2004,2004.0,May,5,29841.9052,160
Arizona,4.0,Maricopa,4013.0,2004,2004.0,Jun,6,30386.7403,209
Arizona,4.0,Maricopa,4013.0,2004,2004.0,Jul,7,27511.3448,239
Arizona,4.0,Maricopa,4013.0,2004,2004.0,Aug,8,24763.1626,272
Arizona,4.0,Maricopa,4013.0,2004,2004.0,Sep,9,22232.9673,262
Arizona,4.0,Maricopa,4013.0,2004,2004.0,Oct,10,16639.5529,221
Arizona,4.0,Maricopa,4013.0,2004,2004.0,Nov,11,12282.231,278
Arizona,4.0,Maricopa,4013.0,2004,2004.0,Dec,12,11057.2468,202
Arizona,4.0,Maricopa,4013.0,2005,2005.0,Jan,1,10676.8852,135
Arizona,4.0,Maricopa,4013.0,2005,2005.0,Feb,2,12738.6761,124
Arizona,4.0,Maricopa,4013.0,2005,2005.0,Mar,3,20399.5432,96
Arizona,4.0,Maricopa,4013.0,2005,2005.0,Apr,4,25645.083,131
Arizona,4.0,Maricopa,4013.0,2005,2005.0,May,5,29379.3758,172
Arizona,4.0,Maricopa,4013.0,2005,2005.0,Jun,6,30057.716,141
Arizona,4.0,Maricopa,4013.0,2005,2005.0,Jul,7,27711.3384,152
Arizona,4.0,Maricopa,4013.0,2005,2005.0,Aug,8,23980.8223,217
Arizona,4.0,Maricopa,4013.0,2005,2005.0,Sep,9,21994.202,161
Arizona,4.0,Maricopa,4013.0,2005,2005.0,Oct,10,17365.3484,230
Arizona,4.0,Maricopa,4013.0,2005,2005.0,Nov,11,13483.0583,391
Arizona,4.0,Maricopa,4013.0,2005,2005.0,Dec,12,12152.0626,511
Arizona,4.0,Maricopa,4013.0,2006,2006.0,Jan,1,13006.9097,221
Arizona,4.0,Maricopa,4013.0,2006,2006.0,Feb,2,15996.6904,414
Arizona,4.0,Maricopa,4013.0,2006,2006.0,Mar,3,19083.2284,526
Arizona,4.0,Maricopa,4013.0,2006,2006.0,Apr,4,25449.2107,403
Arizona,4.0,Maricopa,4013.0,2006,2006.0,May,5,29275.1387,305
Arizona,4.0,Maricopa,4013.0,2006,2006.0,Jun,6,29579.5103,330
Arizona,4.0,Maricopa,4013.0,2006,2006.0,Jul,7,26667.0587,353
Arizona,4.0,Maricopa,4013.0,2006,2006.0,Aug,8,24363.2735,340
Arizona,4.0,Maricopa,4013.0,2006,2006.0,Sep,9,21958.744,193
Arizona,4.0,Maricopa,4013.0,2006,2006.0,Oct,10,17142.8116,221
Arizona,4.0,Maricopa,4013.0,2006,2006.0,Nov,11,13566.9557,298
Arizona,4.0,Maricopa,4013.0,2006,2006.0,Dec,12,11680.3113,605
Arizona,4.0,Maricopa,4013.0,2007,2007.0,Jan,1,11870.7468,326
Arizona,4.0,Maricopa,4013.0,2007,2007.0,Feb,2,15173.6936,309
Arizona,4.0,Maricopa,4013.0,2007,2007.0,Mar,3,20811.4671,280
Arizona,4.0,Maricopa,4013.0,2007,2007.0,Apr,4,25964.502,288
Arizona,4.0,Maricopa,4013.0,2007,2007.0,May,5,29620.7048,245
Arizona,4.0,Maricopa,4013.0,2007,2007.0,Jun,6,30334.18,233
Arizona,4.0,Maricopa,4013.0,2007,2007.0,Jul,7,26584.1881,296
Arizona,4.0,Maricopa,4013.0,2007,2007.0,Aug,8,24507.2581,282
Arizona,4.0,Maricopa,4013.0,2007,2007.0,Sep,9,21952.1597,208
Arizona,4.0,Maricopa,4013.0,2007,2007.0,Oct,10,17898.2642,255
Arizona,4.0,Maricopa,4013.0,2007,2007.0,Nov,11,13387.2887,354
Arizona,4.0,Maricopa,4013.0,2007,2007.0,Dec,12,11569.1316,379
Arizona,4.0,Maricopa,4013.0,2008,2008.0,Jan,1,11830.1581,304
Arizona,4.0,Maricopa,4013.0,2008,2008.0,Feb,2,15350.7693,302
Arizona,4.0,Maricopa,4013.0,2008,2008.0,Mar,3,22159.5213,235
Arizona,4.0,Maricopa,4013.0,2008,2008.0,Apr,4,27239.6837,248
Arizona,4.0,Maricopa,4013.0,2008,2008.0,May,5,28530.32,315
Arizona,4.0,Maricopa,4013.0,2008,2008.0,Jun,6,30460.211,229
Arizona,4.0,Maricopa,4013.0,2008,2008.0,Jul,7,26542.2306,246
Arizona,4.0,Maricopa,4013.0,2008,2008.0,Aug,8,24186.8174,226
Arizona,4.0,Maricopa,4013.0,2008,2008.0,Sep,9,22163.198,260
Arizona,4.0,Maricopa,4013.0,2008,2008.0,Oct,10,18266.8771,243
Arizona,4.0,Maricopa,4013.0,2008,2008.0,Nov,11,13093.7027,352
Arizona,4.0,Maricopa,4013.0,2008,2008.0,Dec,12,10815.9284,546
Arizona,4.0,Maricopa,4013.0,2009,2009.0,Jan,1,12474.7694,424
Arizona,4.0,Maricopa,4013.0,2009,2009.0,Feb,2,15982.4371,246
Arizona,4.0,Maricopa,4013.0,2009,2009.0,Mar,3,21804.3981,287
Arizona,4.0,Maricopa,4013.0,2009,2009.0,Apr,4,26042.037,287
Arizona,4.0,Maricopa,4013.0,2009,2009.0,May,5,28579.3165,361
Arizona,4.0,Maricopa,4013.0,2009,2009.0,Jun,6,29582.2577,1009
Arizona,4.0,Maricopa,4013.0,2009,2009.0,Jul,7,27664.6342,898
Arizona,4.0,Maricopa,4013.0,2009,2009.0,Aug,8,25686.369,799
Arizona,4.0,Maricopa,4013.0,2009,2009.0,Sep,9,22385.2,924
Arizona,4.0,Maricopa,4013.0,2009,2009.0,Oct,10,17888.8403,866
Arizona,4.0,Maricopa,4013.0,2009,2009.0,Nov,11,13555.6833,1076
Arizona,4.0,Maricopa,4013.0,2009,2009.0,Dec,12,11329.0529,910
Arizona,4.0,Maricopa,4013.0,2010,2010.0,Jan,1,12134.6087,736
Arizona,4.0,Maricopa,4013.0,2010,2010.0,Feb,2,14653.8861,646
Arizona,4.0,Maricopa,4013.0,2010,2010.0,Mar,3,21144.0829,735
Arizona,4.0,Maricopa,4013.0,2010,2010.0,Apr,4,25882.234,552
Arizona,4.0,Maricopa,4013.0,2010,2010.0,May,5,29917.4003,663
Arizona,4.0,Maricopa,4013.0,2010,2010.0,Jun,6,30434.862,703
Arizona,4.0,Maricopa,4013.0,2010,2010.0,Jul,7,26352.0345,673
Arizona,4.0,Maricopa,4013.0,2010,2010.0,Aug,8,24146.9561,774
Arizona,4.0,Maricopa,4013.0,2010,2010.0,Sep,9,22462.6453,727
Arizona,4.0,Maricopa,4013.0,2010,2010.0,Oct,10,17232.4355,915
Arizona,4.0,Maricopa,4013.0,2010,2010.0,Nov,11,13837.167,1085
Arizona,4.0,Maricopa,4013.0,2010,2010.0,Dec,12,11044.2113,1251
Arizona,4.0,Maricopa,4013.0,2011,2011.0,Jan,1,12973.7752,1178
Arizona,4.0,Maricopa,4013.0,2011,2011.0,Feb,2,15739.6968,1030
Arizona,4.0,Maricopa,4013.0,2011,2011.0,Mar,3,21478.0426,1145
Arizona,4.0,Maricopa,4013.0,2011,2011.0,Apr,4,26032.3687,1101
Arizona,4.0,Maricopa,4013.0,2011,2011.0,May,5,29858.2681,1099
Arizona,4.0,Maricopa,4013.0,2011,2011.0,Jun,6,30537.991,1124
Arizona,4.0,Maricopa,4013.0,2011,2011.0,Jul,7,27292.4545,1112
Arizona,4.0,Maricopa,4013.0,2011,2011.0,Aug,8,25526.1397,1272
Arizona,4.0,Maricopa,4013.0,2011,2011.0,Sep,9,22031.672,958
Arizona,4.0,Maricopa,4013.0,2011,2011.0,Oct,10,18117.2365,994
Arizona,4.0,Maricopa,4013.0,2011,2011.0,Nov,11,13265.7793,1200
Arizona,4.0,Maricopa,4013.0,2011,2011.0,Dec,12,11093.6968,1192
Arizona,4.0,Mohave,4015.0,2000,2000.0,Jan,1,9920.1006,0
Arizona,4.0,Mohave,4015.0,2000,2000.0,Feb,2,12543.3072,2
Arizona,4.0,Mohave,4015.0,2000,2000.0,Mar,3,18828.4871,0
Arizona,4.0,Mohave,4015.0,2000,2000.0,Apr,4,25046.5337,1
Arizona,4.0,Mohave,4015.0,2000,2000.0,May,5,28904.6632,2
Arizona,4.0,Mohave,4015.0,2000,2000.0,Jun,6,29144.802,3
Arizona,4.0,Mohave,4015.0,2000,2000.0,Jul,7,26970.9961,2
Arizona,4.0,Mohave,4015.0,2000,2000.0,Aug,8,22304.2094,0
Arizona,4.0,Mohave,4015.0,2000,2000.0,Sep,9,20830.0617,3
Arizona,4.0,Mohave,4015.0,2000,2000.0,Oct,10,15157.0203,2
Arizona,4.0,Mohave,4015.0,2000,2000.0,Nov,11,12426.0023,3
Arizona,4.0,Mohave,4015.0,2000,2000.0,Dec,12,10623.0777,6
Arizona,4.0,Mohave,4015.0,2001,2001.0,Jan,1,10136.7677,3
Arizona,4.0,Mohave,4015.0,2001,2001.0,Feb,2,12521.7461,2
Arizona,4.0,Mohave,4015.0,2001,2001.0,Mar,3,18747.7187,1
Arizona,4.0,Mohave,4015.0,2001,2001.0,Apr,4,23507.063,0
Arizona,4.0,Mohave,4015.0,2001,2001.0,May,5,28574.9835,3
Arizona,4.0,Mohave,4015.0,2001,2001.0,Jun,6,29513.4683,0
Arizona,4.0,Mohave,4015.0,2001,2001.0,Jul,7,26603.0432,3
Arizona,4.0,Mohave,4015.0,2001,2001.0,Aug,8,23041.7539,0
Arizona,4.0,Mohave,4015.0,2001,2001.0,Sep,9,21332.8277,1
Arizona,4.0,Mohave,4015.0,2001,2001.0,Oct,10,16642.3555,5
Arizona,4.0,Mohave,4015.0,2001,2001.0,Nov,11,11851.4773,4
Arizona,4.0,Mohave,4015.0,2001,2001.0,Dec,12,9245.9671,2
Arizona,4.0,Mohave,4015.0,2002,2002.0,Jan,1,10908.6152,1
Arizona,4.0,Mohave,4015.0,2002,2002.0,Feb,2,14791.0529,3
Arizona,4.0,Mohave,4015.0,2002,2002.0,Mar,3,19379.2787,6
Arizona,4.0,Mohave,4015.0,2002,2002.0,Apr,4,25158.0533,1
Arizona,4.0,Mohave,4015.0,2002,2002.0,May,5,29159.7535,2
Arizona,4.0,Mohave,4015.0,2002,2002.0,Jun,6,29956.6127,1
Arizona,4.0,Mohave,4015.0,2002,2002.0,Jul,7,26441.1061,1
Arizona,4.0,Mohave,4015.0,2002,2002.0,Aug,8,24043.6719,3
Arizona,4.0,Mohave,4015.0,2002,2002.0,Sep,9,20439.9937,2
Arizona,4.0,Mohave,4015.0,2002,2002.0,Oct,10,16392.9265,1
Arizona,4.0,Mohave,4015.0,2002,2002.0,Nov,11,11997.127,6
Arizona,4.0,Mohave,4015.0,2002,2002.0,Dec,12,9974.1535,1
Arizona,4.0,Mohave,4015.0,2003,2003.0,Jan,1,10920.959,1
Arizona,4.0,Mohave,4015.0,2003,2003.0,Feb,2,12820.7711,1
Arizona,4.0,Mohave,4015.0,2003,2003.0,Mar,3,18936.5777,3
Arizona,4.0,Mohave,4015.0,2003,2003.0,Apr,4,24358.4623,1
Arizona,4.0,Mohave,4015.0,2003,2003.0,May,5,28124.48,0
Arizona,4.0,Mohave,4015.0,2003,2003.0,Jun,6,29721.781,3
Arizona,4.0,Mohave,4015.0,2003,2003.0,Jul,7,26384.0561,1
Arizona,4.0,Mohave,4015.0,2003,2003.0,Aug,8,22862.0561,6
Arizona,4.0,Mohave,4015.0,2003,2003.0,Sep,9,21594.0253,7
Arizona,4.0,Mohave,4015.0,2003,2003.0,Oct,10,17282.7168,5
Arizona,4.0,Mohave,4015.0,2003,2003.0,Nov,11,11591.4157,8
Arizona,4.0,Mohave,4015.0,2003,2003.0,Dec,12,10397.5906,4
Arizona,4.0,Mohave,4015.0,2004,2004.0,Jan,1,10504.7119,3
Arizona,4.0,Mohave,4015.0,2004,2004.0,Feb,2,13310.3966,4
Arizona,4.0,Mohave,4015.0,2004,2004.0,Mar,3,20090.7942,2
Arizona,4.0,Mohave,4015.0,2004,2004.0,Apr,4,24400.237,4
Arizona,4.0,Mohave,4015.0,2004,2004.0,May,5,29260.8926,2
Arizona,4.0,Mohave,4015.0,2004,2004.0,Jun,6,29657.984,5
Arizona,4.0,Mohave,4015.0,2004,2004.0,Jul,7,26648.4745,2
Arizona,4.0,Mohave,4015.0,2004,2004.0,Aug,8,23406.1484,7
Arizona,4.0,Mohave,4015.0,2004,2004.0,Sep,9,21466.48,6
Arizona,4.0,Mohave,4015.0,2004,2004.0,Oct,10,15185.4158,3
Arizona,4.0,Mohave,4015.0,2004,2004.0,Nov,11,11256.8347,2
Arizona,4.0,Mohave,4015.0,2004,2004.0,Dec,12,9969.359,2
Arizona,4.0,Mohave,4015.0,2005,2005.0,Jan,1,9505.2694,3
Arizona,4.0,Mohave,4015.0,2005,2005.0,Feb,2,12196.1336,5
Arizona,4.0,Mohave,4015.0,2005,2005.0,Mar,3,18513.0026,3
Arizona,4.0,Mohave,4015.0,2005,2005.0,Apr,4,24415.311,3
Arizona,4.0,Mohave,4015.0,2005,2005.0,May,5,28232.4294,3
Arizona,4.0,Mohave,4015.0,2005,2005.0,Jun,6,29077.6843,3
Arizona,4.0,Mohave,4015.0,2005,2005.0,Jul,7,26986.2648,1
Arizona,4.0,Mohave,4015.0,2005,2005.0,Aug,8,22558.5642,2
Arizona,4.0,Mohave,4015.0,2005,2005.0,Sep,9,21544.6193,3
Arizona,4.0,Mohave,4015.0,2005,2005.0,Oct,10,16519.7342,5
Arizona,4.0,Mohave,4015.0,2005,2005.0,Nov,11,12362.097,1
Arizona,4.0,Mohave,4015.0,2005,2005.0,Dec,12,10524.9987,7
Arizona,4.0,Mohave,4015.0,2006,2006.0,Jan,1,10836.5913,5
Arizona,4.0,Mohave,4015.0,2006,2006.0,Feb,2,14421.8479,7
Arizona,4.0,Mohave,4015.0,2006,2006.0,Mar,3,17465.8306,2
Arizona,4.0,Mohave,4015.0,2006,2006.0,Apr,4,24288.681,3
Arizona,4.0,Mohave,4015.0,2006,2006.0,May,5,28487.99,3
Arizona,4.0,Mohave,4015.0,2006,2006.0,Jun,6,29328.0417,5
Arizona,4.0,Mohave,4015.0,2006,2006.0,Jul,7,26050.0881,4
Arizona,4.0,Mohave,4015.0,2006,2006.0,Aug,8,23417.6242,6
Arizona,4.0,Mohave,4015.0,2006,2006.0,Sep,9,21392.3197,6
Arizona,4.0,Mohave,4015.0,2006,2006.0,Oct,10,16356.5561,2
Arizona,4.0,Mohave,4015.0,2006,2006.0,Nov,11,12250.55,3
Arizona,4.0,Mohave,4015.0,2006,2006.0,Dec,12,10297.839,3
Arizona,4.0,Mohave,4015.0,2007,2007.0,Jan,1,10697.9913,5
Arizona,4.0,Mohave,4015.0,2007,2007.0,Feb,2,13811.8011,3
Arizona,4.0,Mohave,4015.0,2007,2007.0,Mar,3,19122.7242,8
Arizona,4.0,Mohave,4015.0,2007,2007.0,Apr,4,23982.151,5
Arizona,4.0,Mohave,4015.0,2007,2007.0,May,5,28677.4716,4
Arizona,4.0,Mohave,4015.0,2007,2007.0,Jun,6,29928.5903,3
Arizona,4.0,Mohave,4015.0,2007,2007.0,Jul,7,25726.1206,3
Arizona,4.0,Mohave,4015.0,2007,2007.0,Aug,8,23012.4968,3
Arizona,4.0,Mohave,4015.0,2007,2007.0,Sep,9,21055.2743,3
Arizona,4.0,Mohave,4015.0,2007,2007.0,Oct,10,17248.3013,3
Arizona,4.0,Mohave,4015.0,2007,2007.0,Nov,11,12410.0243,5
Arizona,4.0,Mohave,4015.0,2007,2007.0,Dec,12,10052.8406,2
Arizona,4.0,Mohave,4015.0,2008,2008.0,Jan,1,10338.0181,1
Arizona,4.0,Mohave,4015.0,2008,2008.0,Feb,2,13639.7962,7
Arizona,4.0,Mohave,4015.0,2008,2008.0,Mar,3,20342.4361,4
Arizona,4.0,Mohave,4015.0,2008,2008.0,Apr,4,26077.6053,1
Arizona,4.0,Mohave,4015.0,2008,2008.0,May,5,27532.9461,3
Arizona,4.0,Mohave,4015.0,2008,2008.0,Jun,6,30100.2187,2
Arizona,4.0,Mohave,4015.0,2008,2008.0,Jul,7,25824.5613,3
Arizona,4.0,Mohave,4015.0,2008,2008.0,Aug,8,22635.1439,3
Arizona,4.0,Mohave,4015.0,2008,2008.0,Sep,9,21181.566,8
Arizona,4.0,Mohave,4015.0,2008,2008.0,Oct,10,17115.6997,9
Arizona,4.0,Mohave,4015.0,2008,2008.0,Nov,11,11840.022,7
Arizona,4.0,Mohave,4015.0,2008,2008.0,Dec,12,9561.6158,11
Arizona,4.0,Mohave,4015.0,2009,2009.0,Jan,1,10811.8739,2
Arizona,4.0,Mohave,4015.0,2009,2009.0,Feb,2,13722.9868,3
Arizona,4.0,Mohave,4015.0,2009,2009.0,Mar,3,20357.6371,4
Arizona,4.0,Mohave,4015.0,2009,2009.0,Apr,4,24674.1283,2
Arizona,4.0,Mohave,4015.0,2009,2009.0,May,5,27455.3606,6
Arizona,4.0,Mohave,4015.0,2009,2009.0,Jun,6,27723.0937,5
Arizona,4.0,Mohave,4015.0,2009,2009.0,Jul,7,25991.3526,10
Arizona,4.0,Mohave,4015.0,2009,2009.0,Aug,8,24077.0732,11
Arizona,4.0,Mohave,4015.0,2009,2009.0,Sep,9,21121.594,7
Arizona,4.0,Mohave,4015.0,2009,2009.0,Oct,10,16871.5477,7
Arizona,4.0,Mohave,4015.0,2009,2009.0,Nov,11,12514.736,8
Arizona,4.0,Mohave,4015.0,2009,2009.0,Dec,12,9957.2268,12
Arizona,4.0,Mohave,4015.0,2010,2010.0,Jan,1,10292.839,12
Arizona,4.0,Mohave,4015.0,2010,2010.0,Feb,2,12901.2618,8
Arizona,4.0,Mohave,4015.0,2010,2010.0,Mar,3,19246.3681,10
Arizona,4.0,Mohave,4015.0,2010,2010.0,Apr,4,23841.4933,8
Arizona,4.0,Mohave,4015.0,2010,2010.0,May,5,28711.4016,9
Arizona,4.0,Mohave,4015.0,2010,2010.0,Jun,6,29330.8427,13
Arizona,4.0,Mohave,4015.0,2010,2010.0,Jul,7,26341.7155,10
Arizona,4.0,Mohave,4015.0,2010,2010.0,Aug,8,23307.5629,6
Arizona,4.0,Mohave,4015.0,2010,2010.0,Sep,9,21657.6407,11
Arizona,4.0,Mohave,4015.0,2010,2010.0,Oct,10,15960.71,10
Arizona,4.0,Mohave,4015.0,2010,2010.0,Nov,11,12236.6443,7
Arizona,4.0,Mohave,4015.0,2010,2010.0,Dec,12,8961.1339,14
Arizona,4.0,Mohave,4015.0,2011,2011.0,Jan,1,11101.3981,10
Arizona,4.0,Mohave,4015.0,2011,2011.0,Feb,2,14022.4489,15
Arizona,4.0,Mohave,4015.0,2011,2011.0,Mar,3,19258.8181,10
Arizona,4.0,Mohave,4015.0,2011,2011.0,Apr,4,24640.6103,11
Arizona,4.0,Mohave,4015.0,2011,2011.0,May,5,28382.8345,16
Arizona,4.0,Mohave,4015.0,2011,2011.0,Jun,6,30094.8893,13
Arizona,4.0,Mohave,4015.0,2011,2011.0,Jul,7,25842.9239,11
Arizona,4.0,Mohave,4015.0,2011,2011.0,Aug,8,23812.5058,9
Arizona,4.0,Mohave,4015.0,2011,2011.0,Sep,9,20681.7057,6
Arizona,4.0,Mohave,4015.0,2011,2011.0,Oct,10,16738.9661,12
Arizona,4.0,Mohave,4015.0,2011,2011.0,Nov,11,12157.056,10
Arizona,4.0,Mohave,4015.0,2011,2011.0,Dec,12,9902.2713,17
Arizona,4.0,Navajo,4017.0,2000,2000.0,Jan,1,10451.919,2
Arizona,4.0,Navajo,4017.0,2000,2000.0,Feb,2,13785.1462,2
Arizona,4.0,Navajo,4017.0,2000,2000.0,Mar,3,18081.3726,0
Arizona,4.0,Navajo,4017.0,2000,2000.0,Apr,4,24649.3693,0
Arizona,4.0,Navajo,4017.0,2000,2000.0,May,5,28726.7645,0
Arizona,4.0,Navajo,4017.0,2000,2000.0,Jun,6,28123.163,2
Arizona,4.0,Navajo,4017.0,2000,2000.0,Jul,7,24962.6942,0
Arizona,4.0,Navajo,4017.0,2000,2000.0,Aug,8,21195.4242,1
Arizona,4.0,Navajo,4017.0,2000,2000.0,Sep,9,19705.0873,0
Arizona,4.0,Navajo,4017.0,2000,2000.0,Oct,10,14811.8232,0
Arizona,4.0,Navajo,4017.0,2000,2000.0,Nov,11,11671.2047,0
Arizona,4.0,Navajo,4017.0,2000,2000.0,Dec,12,10577.7819,0
Arizona,4.0,Navajo,4017.0,2001,2001.0,Jan,1,11109.0174,0
Arizona,4.0,Navajo,4017.0,2001,2001.0,Feb,2,13151.7311,0
Arizona,4.0,Navajo,4017.0,2001,2001.0,Mar,3,18476.8732,2
Arizona,4.0,Navajo,4017.0,2001,2001.0,Apr,4,22843.578,0
Arizona,4.0,Navajo,4017.0,2001,2001.0,May,5,27764.6965,1
Arizona,4.0,Navajo,4017.0,2001,2001.0,Jun,6,28729.9893,1
Arizona,4.0,Navajo,4017.0,2001,2001.0,Jul,7,24031.6355,1
Arizona,4.0,Navajo,4017.0,2001,2001.0,Aug,8,21642.1468,0
Arizona,4.0,Navajo,4017.0,2001,2001.0,Sep,9,20269.5867,0
Arizona,4.0,Navajo,4017.0,2001,2001.0,Oct,10,16298.6371,0
Arizona,4.0,Navajo,4017.0,2001,2001.0,Nov,11,11724.6133,0
Arizona,4.0,Navajo,4017.0,2001,2001.0,Dec,12,9756.3042,0
