State,State Code,County,County Code,Year,Year Code,Month,Month Code,Avg Daily Precipitation (mm),Cases
Arizona,4.0,Apache,4001.0,2000,2000.0,Jan,1,0.2742,1
Arizona,4.0,Apache,4001.0,2000,2000.0,Feb,2,0.3414,0
Arizona,4.0,Apache,4001.0,2000,2000.0,Mar,3,1.3839,0
Arizona,4.0,Apache,4001.0,2000,2000.0,Apr,4,0.1233,0
Arizona,4.0,Apache,4001.0,2000,2000.0,May,5,0.0452,0
Arizona,4.0,Apache,4001.0,2000,2000.0,Jun,6,0.45,0
Arizona,4.0,Apache,4001.0,2000,2000.0,Jul,7,0.7097,0
Arizona,4.0,Apache,4001.0,2000,2000.0,Aug,8,1.6935,0
Arizona,4.0,Apache,4001.0,2000,2000.0,Sep,9,0.3167,0
Arizona,4.0,Apache,4001.0,2000,2000.0,Oct,10,2.3355,0
Arizona,4.0,Apache,4001.0,2000,2000.0,Nov,11,0.7167,0
Arizona,4.0,Apache,4001.0,2000,2000.0,Dec,12,0.1806,0
Arizona,4.0,Apache,4001.0,2001,2001.0,Jan,1,0.7903,0
Arizona,4.0,Apache,4001.0,2001,2001.0,Feb,2,0.5857,0
Arizona,4.0,Apache,4001.0,2001,2001.0,Mar,3,0.5097,0
Arizona,4.0,Apache,4001.0,2001,2001.0,Apr,4,0.7133,0
Arizona,4.0,Apache,4001.0,2001,2001.0,May,5,0.5419,0
Arizona,4.0,Apache,4001.0,2001,2001.0,Jun,6,0.2733,0
Arizona,4.0,Apache,4001.0,2001,2001.0,Jul,7,0.9839,0
Arizona,4.0,Apache,4001.0,2001,2001.0,Aug,8,1.6645,0
Arizona,4.0,Apache,4001.0,2001,2001.0,Sep,9,0.54,0
Arizona,4.0,Apache,4001.0,2001,2001.0,Oct,10,0.2,0
Arizona,4.0,Apache,4001.0,2001,2001.0,Nov,11,0.3033,1
Arizona,4.0,Apache,4001.0,2001,2001.0,Dec,12,0.7516,0
Arizona,4.0,Apache,4001.0,2002,2002.0,Jan,1,0.2258,0
Arizona,4.0,Apache,4001.0,2002,2002.0,Feb,2,0.0321,0
Arizona,4.0,Apache,4001.0,2002,2002.0,Mar,3,0.2935,0
Arizona,4.0,Apache,4001.0,2002,2002.0,Apr,4,0.3467,1
Arizona,4.0,Apache,4001.0,2002,2002.0,May,5,0.0097,0
Arizona,4.0,Apache,4001.0,2002,2002.0,Jun,6,0.0167,0
Arizona,4.0,Apache,4001.0,2002,2002.0,Jul,7,1.6742,0
Arizona,4.0,Apache,4001.0,2002,2002.0,Aug,8,1.0581,1
Arizona,4.0,Apache,4001.0,2002,2002.0,Sep,9,2.5133,0
Arizona,4.0,Apache,4001.0,2002,2002.0,Oct,10,0.7774,0
Arizona,4.0,Apache,4001.0,2002,2002.0,Nov,11,0.57,0
Arizona,4.0,Apache,4001.0,2002,2002.0,Dec,12,0.8161,0
Arizona,4.0,Apache,4001.0,2003,2003.0,Jan,1,0.129,0
Arizona,4.0,Apache,4001.0,2003,2003.0,Feb,2,1.3429,0
Arizona,4.0,Apache,4001.0,2003,2003.0,Mar,3,0.7065,0
Arizona,4.0,Apache,4001.0,2003,2003.0,Apr,4,0.09,0
Arizona,4.0,Apache,4001.0,2003,2003.0,May,5,0.1226,0
Arizona,4.0,Apache,4001.0,2003,2003.0,Jun,6,0.11,0
Arizona,4.0,Apache,4001.0,2003,2003.0,Jul,7,1.0452,0
Arizona,4.0,Apache,4001.0,2003,2003.0,Aug,8,1.6581,0
Arizona,4.0,Apache,4001.0,2003,2003.0,Sep,9,0.8267,0
Arizona,4.0,Apache,4001.0,2003,2003.0,Oct,10,0.5645,1
Arizona,4.0,Apache,4001.0,2003,2003.0,Nov,11,0.78,0
Arizona,4.0,Apache,4001.0,2003,2003.0,Dec,12,0.3,0
Arizona,4.0,Apache,4001.0,2004,2004.0,Jan,1,0.5484,0
Arizona,4.0,Apache,4001.0,2004,2004.0,Feb,2,0.5966,0
Arizona,4.0,Apache,4001.0,2004,2004.0,Mar,3,0.429,0
Arizona,4.0,Apache,4001.0,2004,2004.0,Apr,4,1.25,1
Arizona,4.0,Apache,4001.0,2004,2004.0,May,5,0.0,0
Arizona,4.0,Apache,4001.0,2004,2004.0,Jun,6,0.2067,0
Arizona,4.0,Apache,4001.0,2004,2004.0,Jul,7,0.7355,1
Arizona,4.0,Apache,4001.0,2004,2004.0,Aug,8,1.0742,2
Arizona,4.0,Apache,4001.0,2004,2004.0,Sep,9,1.6967,1
Arizona,4.0,Apache,4001.0,2004,2004.0,Oct,10,0.6935,1
Arizona,4.0,Apache,4001.0,2004,2004.0,Nov,11,1.05,0
Arizona,4.0,Apache,4001.0,2004,2004.0,Dec,12,0.9032,1
Arizona,4.0,Apache,4001.0,2005,2005.0,Jan,1,1.3548,1
Arizona,4.0,Apache,4001.0,2005,2005.0,Feb,2,2.6429,0
Arizona,4.0,Apache,4001.0,2005,2005.0,Mar,3,0.6129,0
Arizona,4.0,Apache,4001.0,2005,2005.0,Apr,4,0.8633,0
Arizona,4.0,Apache,4001.0,2005,2005.0,May,5,0.1613,0
Arizona,4.0,Apache,4001.0,2005,2005.0,Jun,6,0.1967,0
Arizona,4.0,Apache,4001.0,2005,2005.0,Jul,7,0.6194,0
Arizona,4.0,Apache,4001.0,2005,2005.0,Aug,8,2.3355,1
Arizona,4.0,Apache,4001.0,2005,2005.0,Sep,9,0.7533,0
Arizona,4.0,Apache,4001.0,2005,2005.0,Oct,10,0.6161,1
Arizona,4.0,Apache,4001.0,2005,2005.0,Nov,11,0.05,0
Arizona,4.0,Apache,4001.0,2005,2005.0,Dec,12,0.0419,0
Arizona,4.0,Apache,4001.0,2006,2006.0,Jan,1,0.229,0
Arizona,4.0,Apache,4001.0,2006,2006.0,Feb,2,0.0071,0
Arizona,4.0,Apache,4001.0,2006,2006.0,Mar,3,0.7871,0
Arizona,4.0,Apache,4001.0,2006,2006.0,Apr,4,0.2567,0
Arizona,4.0,Apache,4001.0,2006,2006.0,May,5,0.0677,1
Arizona,4.0,Apache,4001.0,2006,2006.0,Jun,6,0.3433,0
Arizona,4.0,Apache,4001.0,2006,2006.0,Jul,7,2.4419,1
Arizona,4.0,Apache,4001.0,2006,2006.0,Aug,8,1.9806,0
Arizona,4.0,Apache,4001.0,2006,2006.0,Sep,9,0.99,0
Arizona,4.0,Apache,4001.0,2006,2006.0,Oct,10,1.6839,0
Arizona,4.0,Apache,4001.0,2006,2006.0,Nov,11,0.14,1
Arizona,4.0,Apache,4001.0,2006,2006.0,Dec,12,0.2129,1
Arizona,4.0,Apache,4001.0,2007,2007.0,Jan,1,0.6226,0
Arizona,4.0,Apache,4001.0,2007,2007.0,Feb,2,0.4964,0
Arizona,4.0,Apache,4001.0,2007,2007.0,Mar,3,0.5161,0
Arizona,4.0,Apache,4001.0,2007,2007.0,Apr,4,0.33,1
Arizona,4.0,Apache,4001.0,2007,2007.0,May,5,0.7194,0
Arizona,4.0,Apache,4001.0,2007,2007.0,Jun,6,0.18,0
Arizona,4.0,Apache,4001.0,2007,2007.0,Jul,7,2.3226,0
Arizona,4.0,Apache,4001.0,2007,2007.0,Aug,8,1.9839,1
Arizona,4.0,Apache,4001.0,2007,2007.0,Sep,9,0.8867,3
Arizona,4.0,Apache,4001.0,2007,2007.0,Oct,10,0.2548,0
Arizona,4.0,Apache,4001.0,2007,2007.0,Nov,11,0.0267,0
Arizona,4.0,Apache,4001.0,2007,2007.0,Dec,12,2.3097,0
Arizona,4.0,Apache,4001.0,2008,2008.0,Jan,1,1.6839,0
Arizona,4.0,Apache,4001.0,2008,2008.0,Feb,2,1.0276,1
Arizona,4.0,Apache,4001.0,2008,2008.0,Mar,3,0.0065,2
Arizona,4.0,Apache,4001.0,2008,2008.0,Apr,4,0.1067,0
Arizona,4.0,Apache,4001.0,2008,2008.0,May,5,0.5839,0
Arizona,4.0,Apache,4001.0,2008,2008.0,Jun,6,0.2033,0
Arizona,4.0,Apache,4001.0,2008,2008.0,Jul,7,2.1516,0
Arizona,4.0,Apache,4001.0,2008,2008.0,Aug,8,1.4774,1
Arizona,4.0,Apache,4001.0,2008,2008.0,Sep,9,0.5867,0
Arizona,4.0,Apache,4001.0,2008,2008.0,Oct,10,0.4968,1
Arizona,4.0,Apache,4001.0,2008,2008.0,Nov,11,0.6667,1
Arizona,4.0,Apache,4001.0,2008,2008.0,Dec,12,1.2129,1
Arizona,4.0,Apache,4001.0,2009,2009.0,Jan,1,0.3968,1
Arizona,4.0,Apache,4001.0,2009,2009.0,Feb,2,0.2357,1
Arizona,4.0,Apache,4001.0,2009,2009.0,Mar,3,0.3452,3
Arizona,4.0,Apache,4001.0,2009,2009.0,Apr,4,0.2867,0
Arizona,4.0,Apache,4001.0,2009,2009.0,May,5,0.8903,0
Arizona,4.0,Apache,4001.0,2009,2009.0,Jun,6,0.4333,0
Arizona,4.0,Apache,4001.0,2009,2009.0,Jul,7,1.1613,2
Arizona,4.0,Apache,4001.0,2009,2009.0,Aug,8,0.6097,2
Arizona,4.0,Apache,4001.0,2009,2009.0,Sep,9,0.94,1
Arizona,4.0,Apache,4001.0,2009,2009.0,Oct,10,0.3129,0
Arizona,4.0,Apache,4001.0,2009,2009.0,Nov,11,0.2133,0
Arizona,4.0,Apache,4001.0,2009,2009.0,Dec,12,0.8645,1
Arizona,4.0,Apache,4001.0,2010,2010.0,Jan,1,2.229,1
Arizona,4.0,Apache,4001.0,2010,2010.0,Feb,2,0.5821,4
Arizona,4.0,Apache,4001.0,2010,2010.0,Mar,3,0.6516,2
Arizona,4.0,Apache,4001.0,2010,2010.0,Apr,4,0.2567,2
Arizona,4.0,Apache,4001.0,2010,2010.0,May,5,0.2355,4
Arizona,4.0,Apache,4001.0,2010,2010.0,Jun,6,0.2533,0
Arizona,4.0,Apache,4001.0,2010,2010.0,Jul,7,2.5452,2
Arizona,4.0,Apache,4001.0,2010,2010.0,Aug,8,1.9097,3
Arizona,4.0,Apache,4001.0,2010,2010.0,Sep,9,1.2833,0
Arizona,4.0,Apache,4001.0,2010,2010.0,Oct,10,0.6968,2
Arizona,4.0,Apache,4001.0,2010,2010.0,Nov,11,0.1933,2
Arizona,4.0,Apache,4001.0,2010,2010.0,Dec,12,1.0097,1
Arizona,4.0,Apache,4001.0,2011,2011.0,Jan,1,0.0968,1
Arizona,4.0,Apache,4001.0,2011,2011.0,Feb,2,0.3857,1
Arizona,4.0,Apache,4001.0,2011,2011.0,Mar,3,0.1452,0
Arizona,4.0,Apache,4001.0,2011,2011.0,Apr,4,0.3267,3
Arizona,4.0,Apache,4001.0,2011,2011.0,May,5,0.4677,3
Arizona,4.0,Apache,4001.0,2011,2011.0,Jun,6,0.0367,1
Arizona,4.0,Apache,4001.0,2011,2011.0,Jul,7,1.8645,0
Arizona,4.0,Apache,4001.0,2011,2011.0,Aug,8,1.5452,4
Arizona,4.0,Apache,4001.0,2011,2011.0,Sep,9,1.5367,1
Arizona,4.0,Apache,4001.0,2011,2011.0,Oct,10,0.8968,2
Arizona,4.0,Apache,4001.0,2011,2011.0,Nov,11,0.5833,1
Arizona,4.0,Apache,4001.0,2011,2011.0,Dec,12,0.8194,2
Arizona,4.0,Cochise,4003.0,2000,2000.0,Jan,1,0.0484,1
Arizona,4.0,Cochise,4003.0,2000,2000.0,Feb,2,0.2034,0
Arizona,4.0,Cochise,4003.0,2000,2000.0,Mar,3,0.3871,1
Arizona,4.0,Cochise,4003.0,2000,2000.0,Apr,4,0.02,1
Arizona,4.0,Cochise,4003.0,2000,2000.0,May,5,0.0032,0
Arizona,4.0,Cochise,4003.0,2000,2000.0,Jun,6,2.9433,1
Arizona,4.0,Cochise,4003.0,2000,2000.0,Jul,7,0.9806,1
Arizona,4.0,Cochise,4003.0,2000,2000.0,Aug,8,3.0871,0
Arizona,4.0,Cochise,4003.0,2000,2000.0,Sep,9,0.1233,0
Arizona,4.0,Cochise,4003.0,2000,2000.0,Oct,10,3.2097,0
Arizona,4.0,Cochise,4003.0,2000,2000.0,Nov,11,1.2633,0
Arizona,4.0,Cochise,4003.0,2000,2000.0,Dec,12,0.1355,0
Arizona,4.0,Cochise,4003.0,2001,2001.0,Jan,1,1.0581,1
Arizona,4.0,Cochise,4003.0,2001,2001.0,Feb,2,0.3786,1
Arizona,4.0,Cochise,4003.0,2001,2001.0,Mar,3,0.4065,0
Arizona,4.0,Cochise,4003.0,2001,2001.0,Apr,4,0.5967,0
Arizona,4.0,Cochise,4003.0,2001,2001.0,May,5,0.2387,0
Arizona,4.0,Cochise,4003.0,2001,2001.0,Jun,6,0.56,0
Arizona,4.0,Cochise,4003.0,2001,2001.0,Jul,7,2.4097,1
Arizona,4.0,Cochise,4003.0,2001,2001.0,Aug,8,2.3806,0
Arizona,4.0,Cochise,4003.0,2001,2001.0,Sep,9,0.8333,0
Arizona,4.0,Cochise,4003.0,2001,2001.0,Oct,10,0.4484,0
Arizona,4.0,Cochise,4003.0,2001,2001.0,Nov,11,0.1333,1
Arizona,4.0,Cochise,4003.0,2001,2001.0,Dec,12,0.4484,0
Arizona,4.0,Cochise,4003.0,2002,2002.0,Jan,1,0.1419,0
Arizona,4.0,Cochise,4003.0,2002,2002.0,Feb,2,0.5929,1
Arizona,4.0,Cochise,4003.0,2002,2002.0,Mar,3,0.0323,0
Arizona,4.0,Cochise,4003.0,2002,2002.0,Apr,4,0.01,0
Arizona,4.0,Cochise,4003.0,2002,2002.0,May,5,0.0,3
Arizona,4.0,Cochise,4003.0,2002,2002.0,Jun,6,0.0033,2
Arizona,4.0,Cochise,4003.0,2002,2002.0,Jul,7,2.1323,1
Arizona,4.0,Cochise,4003.0,2002,2002.0,Aug,8,2.271,1
Arizona,4.0,Cochise,4003.0,2002,2002.0,Sep,9,0.77,2
Arizona,4.0,Cochise,4003.0,2002,2002.0,Oct,10,0.3903,0
Arizona,4.0,Cochise,4003.0,2002,2002.0,Nov,11,0.1933,0
Arizona,4.0,Cochise,4003.0,2002,2002.0,Dec,12,0.9742,1
Arizona,4.0,Cochise,4003.0,2003,2003.0,Jan,1,0.0548,1
Arizona,4.0,Cochise,4003.0,2003,2003.0,Feb,2,1.2571,2
Arizona,4.0,Cochise,4003.0,2003,2003.0,Mar,3,0.5161,0
Arizona,4.0,Cochise,4003.0,2003,2003.0,Apr,4,0.0467,0
Arizona,4.0,Cochise,4003.0,2003,2003.0,May,5,0.0452,0
Arizona,4.0,Cochise,4003.0,2003,2003.0,Jun,6,0.0567,0
Arizona,4.0,Cochise,4003.0,2003,2003.0,Jul,7,1.7097,2
Arizona,4.0,Cochise,4003.0,2003,2003.0,Aug,8,1.5935,0
Arizona,4.0,Cochise,4003.0,2003,2003.0,Sep,9,0.6533,0
Arizona,4.0,Cochise,4003.0,2003,2003.0,Oct,10,0.4258,0
Arizona,4.0,Cochise,4003.0,2003,2003.0,Nov,11,0.83,0
Arizona,4.0,Cochise,4003.0,2003,2003.0,Dec,12,0.2129,0
Arizona,4.0,Cochise,4003.0,2004,2004.0,Jan,1,0.8355,0
Arizona,4.0,Cochise,4003.0,2004,2004.0,Feb,2,0.7759,0
Arizona,4.0,Cochise,4003.0,2004,2004.0,Mar,3,1.1806,0
Arizona,4.0,Cochise,4003.0,2004,2004.0,Apr,4,1.1867,1
Arizona,4.0,Cochise,4003.0,2004,2004.0,May,5,0.029,2
Arizona,4.0,Cochise,4003.0,2004,2004.0,Jun,6,0.1867,0
Arizona,4.0,Cochise,4003.0,2004,2004.0,Jul,7,1.5097,0
Arizona,4.0,Cochise,4003.0,2004,2004.0,Aug,8,1.9871,1
Arizona,4.0,Cochise,4003.0,2004,2004.0,Sep,9,1.32,0
Arizona,4.0,Cochise,4003.0,2004,2004.0,Oct,10,0.4677,0
Arizona,4.0,Cochise,4003.0,2004,2004.0,Nov,11,0.64,0
Arizona,4.0,Cochise,4003.0,2004,2004.0,Dec,12,0.6839,0
Arizona,4.0,Cochise,4003.0,2005,2005.0,Jan,1,1.7194,0
Arizona,4.0,Cochise,4003.0,2005,2005.0,Feb,2,1.9286,1
Arizona,4.0,Cochise,4003.0,2005,2005.0,Mar,3,0.2129,0
Arizona,4.0,Cochise,4003.0,2005,2005.0,Apr,4,0.2133,1
Arizona,4.0,Cochise,4003.0,2005,2005.0,May,5,0.4258,1
Arizona,4.0,Cochise,4003.0,2005,2005.0,Jun,6,0.03,2
Arizona,4.0,Cochise,4003.0,2005,2005.0,Jul,7,1.1226,0
Arizona,4.0,Cochise,4003.0,2005,2005.0,Aug,8,3.1742,2
Arizona,4.0,Cochise,4003.0,2005,2005.0,Sep,9,0.7233,1
Arizona,4.0,Cochise,4003.0,2005,2005.0,Oct,10,0.2903,1
Arizona,4.0,Cochise,4003.0,2005,2005.0,Nov,11,0.0,3
Arizona,4.0,Cochise,4003.0,2005,2005.0,Dec,12,0.0742,1
Arizona,4.0,Cochise,4003.0,2006,2006.0,Jan,1,0.0742,3
Arizona,4.0,Cochise,4003.0,2006,2006.0,Feb,2,0.1143,4
Arizona,4.0,Cochise,4003.0,2006,2006.0,Mar,3,0.2968,1
Arizona,4.0,Cochise,4003.0,2006,2006.0,Apr,4,0.0067,1
Arizona,4.0,Cochise,4003.0,2006,2006.0,May,5,0.0613,5
Arizona,4.0,Cochise,4003.0,2006,2006.0,Jun,6,0.4333,3
Arizona,4.0,Cochise,4003.0,2006,2006.0,Jul,7,3.871,0
Arizona,4.0,Cochise,4003.0,2006,2006.0,Aug,8,3.1419,1
Arizona,4.0,Cochise,4003.0,2006,2006.0,Sep,9,1.8133,0
Arizona,4.0,Cochise,4003.0,2006,2006.0,Oct,10,0.7645,3
Arizona,4.0,Cochise,4003.0,2006,2006.0,Nov,11,0.0067,0
Arizona,4.0,Cochise,4003.0,2006,2006.0,Dec,12,0.3,0
Arizona,4.0,Cochise,4003.0,2007,2007.0,Jan,1,1.2129,3
Arizona,4.0,Cochise,4003.0,2007,2007.0,Feb,2,0.1607,3
Arizona,4.0,Cochise,4003.0,2007,2007.0,Mar,3,0.971,3
Arizona,4.0,Cochise,4003.0,2007,2007.0,Apr,4,0.26,2
Arizona,4.0,Cochise,4003.0,2007,2007.0,May,5,0.1871,3
Arizona,4.0,Cochise,4003.0,2007,2007.0,Jun,6,0.58,2
Arizona,4.0,Cochise,4003.0,2007,2007.0,Jul,7,3.6419,3
Arizona,4.0,Cochise,4003.0,2007,2007.0,Aug,8,2.9806,1
Arizona,4.0,Cochise,4003.0,2007,2007.0,Sep,9,1.0067,1
Arizona,4.0,Cochise,4003.0,2007,2007.0,Oct,10,0.2774,3
Arizona,4.0,Cochise,4003.0,2007,2007.0,Nov,11,0.2833,4
Arizona,4.0,Cochise,4003.0,2007,2007.0,Dec,12,1.7484,4
Arizona,4.0,Cochise,4003.0,2008,2008.0,Jan,1,0.5097,2
Arizona,4.0,Cochise,4003.0,2008,2008.0,Feb,2,0.3,1
Arizona,4.0,Cochise,4003.0,2008,2008.0,Mar,3,0.0097,1
Arizona,4.0,Cochise,4003.0,2008,2008.0,Apr,4,0.0033,1
Arizona,4.0,Cochise,4003.0,2008,2008.0,May,5,0.4871,1
Arizona,4.0,Cochise,4003.0,2008,2008.0,Jun,6,0.4933,3
Arizona,4.0,Cochise,4003.0,2008,2008.0,Jul,7,4.9323,1
Arizona,4.0,Cochise,4003.0,2008,2008.0,Aug,8,3.371,1
Arizona,4.0,Cochise,4003.0,2008,2008.0,Sep,9,0.8467,1
Arizona,4.0,Cochise,4003.0,2008,2008.0,Oct,10,0.1677,2
Arizona,4.0,Cochise,4003.0,2008,2008.0,Nov,11,0.6133,1
Arizona,4.0,Cochise,4003.0,2008,2008.0,Dec,12,0.5065,2
Arizona,4.0,Cochise,4003.0,2009,2009.0,Jan,1,0.371,1
Arizona,4.0,Cochise,4003.0,2009,2009.0,Feb,2,0.3464,3
Arizona,4.0,Cochise,4003.0,2009,2009.0,Mar,3,0.3806,2
Arizona,4.0,Cochise,4003.0,2009,2009.0,Apr,4,0.0967,4
Arizona,4.0,Cochise,4003.0,2009,2009.0,May,5,0.4742,1
Arizona,4.0,Cochise,4003.0,2009,2009.0,Jun,6,1.39,4
Arizona,4.0,Cochise,4003.0,2009,2009.0,Jul,7,1.5194,4
Arizona,4.0,Cochise,4003.0,2009,2009.0,Aug,8,1.5129,5
Arizona,4.0,Cochise,4003.0,2009,2009.0,Sep,9,1.1033,3
Arizona,4.0,Cochise,4003.0,2009,2009.0,Oct,10,0.3677,4
Arizona,4.0,Cochise,4003.0,2009,2009.0,Nov,11,0.4933,6
Arizona,4.0,Cochise,4003.0,2009,2009.0,Dec,12,0.4581,2
Arizona,4.0,Cochise,4003.0,2010,2010.0,Jan,1,2.3452,2
Arizona,4.0,Cochise,4003.0,2010,2010.0,Feb,2,1.7,5
Arizona,4.0,Cochise,4003.0,2010,2010.0,Mar,3,0.471,5
Arizona,4.0,Cochise,4003.0,2010,2010.0,Apr,4,0.2533,3
Arizona,4.0,Cochise,4003.0,2010,2010.0,May,5,0.0161,5
Arizona,4.0,Cochise,4003.0,2010,2010.0,Jun,6,0.1,5
Arizona,4.0,Cochise,4003.0,2010,2010.0,Jul,7,4.0677,2
Arizona,4.0,Cochise,4003.0,2010,2010.0,Aug,8,2.6968,5
Arizona,4.0,Cochise,4003.0,2010,2010.0,Sep,9,0.7267,2
Arizona,4.0,Cochise,4003.0,2010,2010.0,Oct,10,0.4065,5
Arizona,4.0,Cochise,4003.0,2010,2010.0,Nov,11,0.0133,6
Arizona,4.0,Cochise,4003.0,2010,2010.0,Dec,12,0.5226,3
Arizona,4.0,Cochise,4003.0,2011,2011.0,Jan,1,0.0742,7
Arizona,4.0,Cochise,4003.0,2011,2011.0,Feb,2,0.0893,3
Arizona,4.0,Cochise,4003.0,2011,2011.0,Mar,3,0.0419,7
Arizona,4.0,Cochise,4003.0,2011,2011.0,Apr,4,0.1067,5
Arizona,4.0,Cochise,4003.0,2011,2011.0,May,5,0.0,8
Arizona,4.0,Cochise,4003.0,2011,2011.0,Jun,6,0.1367,6
Arizona,4.0,Cochise,4003.0,2011,2011.0,Jul,7,2.9387,4
Arizona,4.0,Cochise,4003.0,2011,2011.0,Aug,8,1.8516,10
Arizona,4.0,Cochise,4003.0,2011,2011.0,Sep,9,1.8567,7
Arizona,4.0,Cochise,4003.0,2011,2011.0,Oct,10,0.2645,4
Arizona,4.0,Cochise,4003.0,2011,2011.0,Nov,11,0.73,5
Arizona,4.0,Cochise,4003.0,2011,2011.0,Dec,12,1.171,5
Arizona,4.0,Coconino,4005.0,2000,2000.0,Jan,1,0.3548,1
Arizona,4.0,Coconino,4005.0,2000,2000.0,Feb,2,0.8759,1
Arizona,4.0,Coconino,4005.0,2000,2000.0,Mar,3,1.4742,1
Arizona,4.0,Coconino,4005.0,2000,2000.0,Apr,4,0.25,0
Arizona,4.0,Coconino,4005.0,2000,2000.0,May,5,0.0452,1
Arizona,4.0,Coconino,4005.0,2000,2000.0,Jun,6,0.45,0
Arizona,4.0,Coconino,4005.0,2000,2000.0,Jul,7,0.3548,1
Arizona,4.0,Coconino,4005.0,2000,2000.0,Aug,8,1.7258,1
Arizona,4.0,Coconino,4005.0,2000,2000.0,Sep,9,0.1733,0
Arizona,4.0,Coconino,4005.0,2000,2000.0,Oct,10,2.6903,1
Arizona,4.0,Coconino,4005.0,2000,2000.0,Nov,11,0.49,1
Arizona,4.0,Coconino,4005.0,2000,2000.0,Dec,12,0.1387,0
Arizona,4.0,Coconino,4005.0,2001,2001.0,Jan,1,0.8742,0
Arizona,4.0,Coconino,4005.0,2001,2001.0,Feb,2,0.7214,0
Arizona,4.0,Coconino,4005.0,2001,2001.0,Mar,3,0.9032,1
Arizona,4.0,Coconino,4005.0,2001,2001.0,Apr,4,0.58,0
Arizona,4.0,Coconino,4005.0,2001,2001.0,May,5,0.2871,0
Arizona,4.0,Coconino,4005.0,2001,2001.0,Jun,6,0.2467,0
Arizona,4.0,Coconino,4005.0,2001,2001.0,Jul,7,1.2226,4
Arizona,4.0,Coconino,4005.0,2001,2001.0,Aug,8,1.6839,0
Arizona,4.0,Coconino,4005.0,2001,2001.0,Sep,9,0.2433,3
Arizona,4.0,Coconino,4005.0,2001,2001.0,Oct,10,0.3484,0
Arizona,4.0,Coconino,4005.0,2001,2001.0,Nov,11,0.21,1
Arizona,4.0,Coconino,4005.0,2001,2001.0,Dec,12,0.7129,0
Arizona,4.0,Coconino,4005.0,2002,2002.0,Jan,1,0.0452,0
Arizona,4.0,Coconino,4005.0,2002,2002.0,Feb,2,0.0357,0
Arizona,4.0,Coconino,4005.0,2002,2002.0,Mar,3,0.2581,0
Arizona,4.0,Coconino,4005.0,2002,2002.0,Apr,4,0.2233,1
Arizona,4.0,Coconino,4005.0,2002,2002.0,May,5,0.0,1
Arizona,4.0,Coconino,4005.0,2002,2002.0,Jun,6,0.0,0
Arizona,4.0,Coconino,4005.0,2002,2002.0,Jul,7,0.8968,0
Arizona,4.0,Coconino,4005.0,2002,2002.0,Aug,8,0.5194,3
Arizona,4.0,Coconino,4005.0,2002,2002.0,Sep,9,1.7867,2
Arizona,4.0,Coconino,4005.0,2002,2002.0,Oct,10,0.7323,0
Arizona,4.0,Coconino,4005.0,2002,2002.0,Nov,11,0.6967,0
Arizona,4.0,Coconino,4005.0,2002,2002.0,Dec,12,0.5,1
Arizona,4.0,Coconino,4005.0,2003,2003.0,Jan,1,0.1677,1
Arizona,4.0,Coconino,4005.0,2003,2003.0,Feb,2,1.6929,0
Arizona,4.0,Coconino,4005.0,2003,2003.0,Mar,3,0.9258,1
Arizona,4.0,Coconino,4005.0,2003,2003.0,Apr,4,0.3933,0
Arizona,4.0,Coconino,4005.0,2003,2003.0,May,5,0.1839,1
Arizona,4.0,Coconino,4005.0,2003,2003.0,Jun,6,0.02,0
Arizona,4.0,Coconino,4005.0,2003,2003.0,Jul,7,0.7903,2
Arizona,4.0,Coconino,4005.0,2003,2003.0,Aug,8,1.771,1
Arizona,4.0,Coconino,4005.0,2003,2003.0,Sep,9,0.77,1
Arizona,4.0,Coconino,4005.0,2003,2003.0,Oct,10,0.5097,1
Arizona,4.0,Coconino,4005.0,2003,2003.0,Nov,11,1.1033,1
Arizona,4.0,Coconino,4005.0,2003,2003.0,Dec,12,0.5097,2
Arizona,4.0,Coconino,4005.0,2004,2004.0,Jan,1,0.4,0
Arizona,4.0,Coconino,4005.0,2004,2004.0,Feb,2,1.0345,0
Arizona,4.0,Coconino,4005.0,2004,2004.0,Mar,3,0.2161,0
Arizona,4.0,Coconino,4005.0,2004,2004.0,Apr,4,1.0667,0
Arizona,4.0,Coconino,4005.0,2004,2004.0,May,5,0.0065,1
Arizona,4.0,Coconino,4005.0,2004,2004.0,Jun,6,0.11,1
Arizona,4.0,Coconino,4005.0,2004,2004.0,Jul,7,1.1774,1
Arizona,4.0,Coconino,4005.0,2004,2004.0,Aug,8,1.6387,1
Arizona,4.0,Coconino,4005.0,2004,2004.0,Sep,9,2.1367,0
Arizona,4.0,Coconino,4005.0,2004,2004.0,Oct,10,2.4839,1
Arizona,4.0,Coconino,4005.0,2004,2004.0,Nov,11,2.2667,1
Arizona,4.0,Coconino,4005.0,2004,2004.0,Dec,12,1.4903,1
Arizona,4.0,Coconino,4005.0,2005,2005.0,Jan,1,2.7581,2
Arizona,4.0,Coconino,4005.0,2005,2005.0,Feb,2,2.6321,0
Arizona,4.0,Coconino,4005.0,2005,2005.0,Mar,3,0.8581,1
Arizona,4.0,Coconino,4005.0,2005,2005.0,Apr,4,1.1333,1
Arizona,4.0,Coconino,4005.0,2005,2005.0,May,5,0.2258,1
Arizona,4.0,Coconino,4005.0,2005,2005.0,Jun,6,0.53,1
Arizona,4.0,Coconino,4005.0,2005,2005.0,Jul,7,1.0645,2
