State,State Code,County,County Code,Year,Year Code,Month,Month Code,Avg Daily Max Air Temperature (F),Avg Daily Max Heat Index (F),Cases
Arizona,4.0,La Paz,4012.0,2004,2004.0,Oct,10,79.6695,85.4565,1
Arizona,4.0,La Paz,4012.0,2004,2004.0,Nov,11,64.7235,79.7125,1
Arizona,4.0,La Paz,4012.0,2005,2005.0,Mar,3,70.2531,80.3948,3
Arizona,4.0,La Paz,4012.0,2005,2005.0,Apr,4,79.3034,81.5807,2
Arizona,4.0,La Paz,4012.0,2005,2005.0,May,5,91.4768,89.1226,0
Arizona,4.0,La Paz,4012.0,2005,2005.0,Jun,6,97.5958,92.7571,1
Arizona,4.0,La Paz,4012.0,2005,2005.0,Jul,7,105.9714,103.2902,0
Arizona,4.0,La Paz,4012.0,2005,2005.0,Aug,8,100.0791,99.9323,0
Arizona,4.0,La Paz,4012.0,2005,2005.0,Sep,9,95.65,91.6774,0
Arizona,4.0,La Paz,4012.0,2005,2005.0,Oct,10,82.9392,84.658,0
Arizona,4.0,La Paz,4012.0,2005,2005.0,Nov,11,72.3761,79.6817,1
Arizona,4.0,La Paz,4012.0,2006,2006.0,Feb,2,69.5682,79.124,1
Arizona,4.0,La Paz,4012.0,2006,2006.0,Mar,3,67.7013,79.4655,1
Arizona,4.0,La Paz,4012.0,2006,2006.0,Apr,4,79.0501,82.0487,1
Arizona,4.0,La Paz,4012.0,2006,2006.0,May,5,93.2627,89.2668,1
Arizona,4.0,La Paz,4012.0,2006,2006.0,Jun,6,103.5601,98.4455,1
Arizona,4.0,La Paz,4012.0,2006,2006.0,Jul,7,106.1668,105.2562,1
Arizona,4.0,La Paz,4012.0,2006,2006.0,Aug,8,101.0092,99.5423,0
Arizona,4.0,La Paz,4012.0,2006,2006.0,Sep,9,94.5131,91.9748,0
Arizona,4.0,La Paz,4012.0,2006,2006.0,Oct,10,82.3867,83.8991,1
Arizona,4.0,La Paz,4012.0,2006,2006.0,Nov,11,74.7553,80.2605,0
Arizona,4.0,La Paz,4012.0,2007,2007.0,Feb,2,67.2527,78.9538,3
Arizona,4.0,La Paz,4012.0,2007,2007.0,Mar,3,76.3401,82.4966,3
Arizona,4.0,La Paz,4012.0,2007,2007.0,Apr,4,81.9997,84.1407,0
Arizona,4.0,La Paz,4012.0,2007,2007.0,May,5,91.4381,88.144,0
Arizona,4.0,La Paz,4012.0,2007,2007.0,Jun,6,100.7022,95.1325,1
Arizona,4.0,La Paz,4012.0,2007,2007.0,Jul,7,104.3711,102.1174,2
Arizona,4.0,La Paz,4012.0,2007,2007.0,Aug,8,103.2087,102.4797,1
Arizona,4.0,La Paz,4012.0,2007,2007.0,Sep,9,94.9938,93.6349,1
Arizona,4.0,La Paz,4012.0,2007,2007.0,Oct,10,84.2346,83.9747,2
Arizona,4.0,La Paz,4012.0,2007,2007.0,Nov,11,77.1842,80.8969,2
Arizona,4.0,La Paz,4012.0,2008,2008.0,Feb,2,65.1338,78.6929,0
Arizona,4.0,La Paz,4012.0,2008,2008.0,Mar,3,74.697,80.3103,0
Arizona,4.0,La Paz,4012.0,2008,2008.0,Apr,4,81.8831,82.8579,0
Arizona,4.0,La Paz,4012.0,2008,2008.0,May,5,85.9673,85.9715,1
Arizona,4.0,La Paz,4012.0,2008,2008.0,Jun,6,102.3318,96.4232,1
Arizona,4.0,La Paz,4012.0,2008,2008.0,Jul,7,102.9899,100.6347,0
Arizona,4.0,La Paz,4012.0,2008,2008.0,Aug,8,101.1096,100.2088,0
Arizona,4.0,La Paz,4012.0,2008,2008.0,Sep,9,97.6034,94.4444,0
Arizona,4.0,La Paz,4012.0,2008,2008.0,Oct,10,86.5044,85.354,1
Arizona,4.0,La Paz,4012.0,2008,2008.0,Nov,11,75.1293,80.841,2
Arizona,4.0,La Paz,4012.0,2009,2009.0,Feb,2,66.5386,79.1366,1
Arizona,4.0,La Paz,4012.0,2009,2009.0,Mar,3,74.2131,80.8841,2
Arizona,4.0,La Paz,4012.0,2009,2009.0,Apr,4,79.7109,83.6611,3
Arizona,4.0,La Paz,4012.0,2009,2009.0,May,5,95.3202,90.6301,0
Arizona,4.0,La Paz,4012.0,2009,2009.0,Jun,6,94.7224,90.6544,0
Arizona,4.0,La Paz,4012.0,2009,2009.0,Jul,7,106.861,103.8152,0
Arizona,4.0,La Paz,4012.0,2009,2009.0,Aug,8,104.0317,100.0751,1
Arizona,4.0,La Paz,4012.0,2009,2009.0,Sep,9,99.6512,95.9203,3
Arizona,4.0,La Paz,4012.0,2009,2009.0,Oct,10,82.2302,83.5095,0
Arizona,4.0,La Paz,4012.0,2009,2009.0,Nov,11,75.2997,82.1157,4
Arizona,4.0,La Paz,4012.0,2010,2010.0,Mar,3,70.2798,79.9699,2
Arizona,4.0,La Paz,4012.0,2010,2010.0,Apr,4,76.9607,82.3021,1
Arizona,4.0,La Paz,4012.0,2010,2010.0,May,5,85.9418,85.0224,0
Arizona,4.0,La Paz,4012.0,2010,2010.0,Jun,6,98.7419,93.7081,2
Arizona,4.0,La Paz,4012.0,2010,2010.0,Jul,7,104.9455,102.3098,4
Arizona,4.0,La Paz,4012.0,2010,2010.0,Aug,8,102.3884,100.4827,0
Arizona,4.0,La Paz,4012.0,2010,2010.0,Sep,9,99.856,95.9339,1
Arizona,4.0,La Paz,4012.0,2010,2010.0,Oct,10,84.0731,86.7673,2
Arizona,4.0,La Paz,4012.0,2010,2010.0,Nov,11,69.2471,81.883,4
Arizona,4.0,La Paz,4012.0,2011,2011.0,Mar,3,74.6698,80.9751,4
Arizona,4.0,La Paz,4012.0,2011,2011.0,Apr,4,81.103,82.7276,3
Arizona,4.0,La Paz,4012.0,2011,2011.0,May,5,85.9577,85.8941,3
Arizona,4.0,La Paz,4012.0,2011,2011.0,Jun,6,98.5316,93.3811,3
Arizona,4.0,La Paz,4012.0,2011,2011.0,Jul,7,102.9698,100.5654,6
Arizona,4.0,La Paz,4012.0,2011,2011.0,Aug,8,105.9823,103.2906,2
Arizona,4.0,La Paz,4012.0,2011,2011.0,Sep,9,98.506,94.6013,4
Arizona,4.0,La Paz,4012.0,2011,2011.0,Oct,10,85.9851,86.4595,2
Arizona,4.0,La Paz,4012.0,2011,2011.0,Nov,11,69.026,80.7576,4
Arizona,4.0,Maricopa,4013.0,2000,2000.0,Jan,1,66.9554,79.5684,166
Arizona,4.0,Maricopa,4013.0,2000,2000.0,Feb,2,69.488,78.7013,132
Arizona,4.0,Maricopa,4013.0,2000,2000.0,Mar,3,71.2567,79.4633,126
Arizona,4.0,Maricopa,4013.0,2000,2000.0,Apr,4,84.7078,84.6871,87
Arizona,4.0,Maricopa,4013.0,2000,2000.0,May,5,94.0593,90.1346,109
Arizona,4.0,Maricopa,4013.0,2000,2000.0,Jun,6,100.0212,96.4786,124
Arizona,4.0,Maricopa,4013.0,2000,2000.0,Jul,7,104.0016,100.2437,123
Arizona,4.0,Maricopa,4013.0,2000,2000.0,Aug,8,100.6663,99.5773,118
Arizona,4.0,Maricopa,4013.0,2000,2000.0,Sep,9,97.4743,94.8702,62
Arizona,4.0,Maricopa,4013.0,2000,2000.0,Oct,10,80.431,86.3508,141
Arizona,4.0,Maricopa,4013.0,2001,2001.0,Mar,3,73.0745,81.1814,90
Arizona,4.0,Maricopa,4013.0,2001,2001.0,Apr,4,78.8049,85.2324,77
Arizona,4.0,Maricopa,4013.0,2001,2001.0,May,5,94.9661,91.6496,83
Arizona,4.0,Maricopa,4013.0,2001,2001.0,Jun,6,100.7209,95.969,90
Arizona,4.0,Maricopa,4013.0,2001,2001.0,Jul,7,101.2088,98.8397,115
Arizona,4.0,Maricopa,4013.0,2001,2001.0,Aug,8,100.7947,100.0805,130
Arizona,4.0,Maricopa,4013.0,2001,2001.0,Sep,9,98.2071,95.6106,108
Arizona,4.0,Maricopa,4013.0,2001,2001.0,Oct,10,87.1653,84.6798,103
Arizona,4.0,Maricopa,4013.0,2001,2001.0,Nov,11,74.9624,81.6103,307
Arizona,4.0,Maricopa,4013.0,2002,2002.0,Feb,2,70.3524,79.0946,180
Arizona,4.0,Maricopa,4013.0,2002,2002.0,Mar,3,72.4073,81.076,162
Arizona,4.0,Maricopa,4013.0,2002,2002.0,Apr,4,84.1767,84.4428,224
Arizona,4.0,Maricopa,4013.0,2002,2002.0,May,5,89.7775,87.1909,181
Arizona,4.0,Maricopa,4013.0,2002,2002.0,Jun,6,101.6833,96.1158,150
Arizona,4.0,Maricopa,4013.0,2002,2002.0,Jul,7,102.5568,99.6556,173
Arizona,4.0,Maricopa,4013.0,2002,2002.0,Aug,8,102.3612,99.2534,166
Arizona,4.0,Maricopa,4013.0,2002,2002.0,Sep,9,96.8949,94.2778,127
Arizona,4.0,Maricopa,4013.0,2002,2002.0,Oct,10,82.3601,84.4679,166
Arizona,4.0,Maricopa,4013.0,2002,2002.0,Nov,11,73.8813,78.9649,231
Arizona,4.0,Maricopa,4013.0,2003,2003.0,Jan,1,69.7615,79.1385,222
Arizona,4.0,Maricopa,4013.0,2003,2003.0,Feb,2,64.6241,78.8873,138
Arizona,4.0,Maricopa,4013.0,2003,2003.0,Mar,3,71.9452,80.2037,135
Arizona,4.0,Maricopa,4013.0,2003,2003.0,Apr,4,76.8258,81.404,130
Arizona,4.0,Maricopa,4013.0,2003,2003.0,May,5,91.4338,90.362,92
Arizona,4.0,Maricopa,4013.0,2003,2003.0,Jun,6,99.0431,93.8577,114
Arizona,4.0,Maricopa,4013.0,2003,2003.0,Jul,7,105.5085,102.6232,181
Arizona,4.0,Maricopa,4013.0,2003,2003.0,Aug,8,100.7752,100.0617,180
Arizona,4.0,Maricopa,4013.0,2003,2003.0,Sep,9,97.1524,95.376,171
Arizona,4.0,Maricopa,4013.0,2003,2003.0,Oct,10,90.2778,88.4728,209
Arizona,4.0,Maricopa,4013.0,2003,2003.0,Nov,11,68.7914,78.8558,142
Arizona,4.0,Maricopa,4013.0,2004,2004.0,Feb,2,62.4548,78.9734,271
Arizona,4.0,Maricopa,4013.0,2004,2004.0,Mar,3,81.3412,83.4603,196
Arizona,4.0,Maricopa,4013.0,2004,2004.0,Apr,4,80.0391,82.7151,166
Arizona,4.0,Maricopa,4013.0,2004,2004.0,May,5,91.8458,87.7089,160
Arizona,4.0,Maricopa,4013.0,2004,2004.0,Jun,6,98.8026,93.7061,209
Arizona,4.0,Maricopa,4013.0,2004,2004.0,Jul,7,102.7433,100.0524,239
Arizona,4.0,Maricopa,4013.0,2004,2004.0,Aug,8,100.3885,97.6449,272
Arizona,4.0,Maricopa,4013.0,2004,2004.0,Sep,9,95.0494,92.2775,262
Arizona,4.0,Maricopa,4013.0,2004,2004.0,Oct,10,80.7875,85.2799,221
Arizona,4.0,Maricopa,4013.0,2004,2004.0,Nov,11,65.6355,78.8389,278
Arizona,4.0,Maricopa,4013.0,2005,2005.0,Mar,3,69.8108,80.388,96
Arizona,4.0,Maricopa,4013.0,2005,2005.0,Apr,4,79.474,82.0581,131
Arizona,4.0,Maricopa,4013.0,2005,2005.0,May,5,91.1617,88.9488,172
Arizona,4.0,Maricopa,4013.0,2005,2005.0,Jun,6,97.8358,93.2256,141
Arizona,4.0,Maricopa,4013.0,2005,2005.0,Jul,7,104.9746,102.2957,152
Arizona,4.0,Maricopa,4013.0,2005,2005.0,Aug,8,99.2711,99.318,217
Arizona,4.0,Maricopa,4013.0,2005,2005.0,Sep,9,96.2689,92.9456,161
Arizona,4.0,Maricopa,4013.0,2005,2005.0,Oct,10,84.2043,84.6768,230
Arizona,4.0,Maricopa,4013.0,2005,2005.0,Nov,11,74.3232,80.5409,391
Arizona,4.0,Maricopa,4013.0,2006,2006.0,Feb,2,70.7921,79.1172,414
Arizona,4.0,Maricopa,4013.0,2006,2006.0,Mar,3,68.3422,79.3261,526
Arizona,4.0,Maricopa,4013.0,2006,2006.0,Apr,4,80.234,82.2997,403
Arizona,4.0,Maricopa,4013.0,2006,2006.0,May,5,93.1108,89.3396,305
Arizona,4.0,Maricopa,4013.0,2006,2006.0,Jun,6,103.8077,98.8453,330
Arizona,4.0,Maricopa,4013.0,2006,2006.0,Jul,7,104.8466,104.0514,353
Arizona,4.0,Maricopa,4013.0,2006,2006.0,Aug,8,99.6491,99.1492,340
Arizona,4.0,Maricopa,4013.0,2006,2006.0,Sep,9,92.9453,90.9809,193
Arizona,4.0,Maricopa,4013.0,2006,2006.0,Oct,10,82.8354,84.8359,221
Arizona,4.0,Maricopa,4013.0,2006,2006.0,Nov,11,75.7895,80.5154,298
Arizona,4.0,Maricopa,4013.0,2007,2007.0,Feb,2,66.8364,78.9644,309
Arizona,4.0,Maricopa,4013.0,2007,2007.0,Mar,3,76.7218,82.4756,280
Arizona,4.0,Maricopa,4013.0,2007,2007.0,Apr,4,81.8973,83.8114,288
Arizona,4.0,Maricopa,4013.0,2007,2007.0,May,5,91.802,88.5562,245
Arizona,4.0,Maricopa,4013.0,2007,2007.0,Jun,6,101.2164,95.6391,233
Arizona,4.0,Maricopa,4013.0,2007,2007.0,Jul,7,103.5303,101.6737,296
Arizona,4.0,Maricopa,4013.0,2007,2007.0,Aug,8,101.9891,102.0501,282
Arizona,4.0,Maricopa,4013.0,2007,2007.0,Sep,9,95.8016,94.0839,208
Arizona,4.0,Maricopa,4013.0,2007,2007.0,Oct,10,85.2229,84.7418,255
Arizona,4.0,Maricopa,4013.0,2007,2007.0,Nov,11,78.7018,81.7363,354
Arizona,4.0,Maricopa,4013.0,2008,2008.0,Feb,2,65.0914,78.5657,302
Arizona,4.0,Maricopa,4013.0,2008,2008.0,Mar,3,74.6016,80.3571,235
Arizona,4.0,Maricopa,4013.0,2008,2008.0,Apr,4,81.8688,82.839,248
Arizona,4.0,Maricopa,4013.0,2008,2008.0,May,5,86.069,85.9069,315
Arizona,4.0,Maricopa,4013.0,2008,2008.0,Jun,6,102.0342,96.5142,229
Arizona,4.0,Maricopa,4013.0,2008,2008.0,Jul,7,102.0465,100.602,246
Arizona,4.0,Maricopa,4013.0,2008,2008.0,Aug,8,99.7258,99.4285,226
Arizona,4.0,Maricopa,4013.0,2008,2008.0,Sep,9,96.8556,94.1711,260
Arizona,4.0,Maricopa,4013.0,2008,2008.0,Oct,10,86.9961,85.7018,243
Arizona,4.0,Maricopa,4013.0,2008,2008.0,Nov,11,74.9225,81.3272,352
Arizona,4.0,Maricopa,4013.0,2009,2009.0,Jan,1,65.253,78.8138,424
Arizona,4.0,Maricopa,4013.0,2009,2009.0,Feb,2,67.7406,79.7194,246
Arizona,4.0,Maricopa,4013.0,2009,2009.0,Mar,3,75.0854,81.4443,287
Arizona,4.0,Maricopa,4013.0,2009,2009.0,Apr,4,79.5474,83.8962,287
Arizona,4.0,Maricopa,4013.0,2009,2009.0,May,5,94.659,90.3576,361
Arizona,4.0,Maricopa,4013.0,2009,2009.0,Jun,6,95.7318,91.6118,1009
Arizona,4.0,Maricopa,4013.0,2009,2009.0,Jul,7,106.9506,104.3274,898
Arizona,4.0,Maricopa,4013.0,2009,2009.0,Aug,8,104.2008,100.2497,799
Arizona,4.0,Maricopa,4013.0,2009,2009.0,Sep,9,99.5929,96.0181,924
Arizona,4.0,Maricopa,4013.0,2009,2009.0,Oct,10,82.7649,83.9567,866
Arizona,4.0,Maricopa,4013.0,2009,2009.0,Nov,11,77.0568,83.1247,1076
Arizona,4.0,Maricopa,4013.0,2010,2010.0,Mar,3,70.4052,80.0856,735
Arizona,4.0,Maricopa,4013.0,2010,2010.0,Apr,4,77.7763,82.5197,552
Arizona,4.0,Maricopa,4013.0,2010,2010.0,May,5,86.6415,85.7041,663
Arizona,4.0,Maricopa,4013.0,2010,2010.0,Jun,6,99.2014,94.173,703
Arizona,4.0,Maricopa,4013.0,2010,2010.0,Jul,7,104.2801,102.1897,673
Arizona,4.0,Maricopa,4013.0,2010,2010.0,Aug,8,101.6304,100.5458,774
Arizona,4.0,Maricopa,4013.0,2010,2010.0,Sep,9,100.1842,96.7146,727
Arizona,4.0,Maricopa,4013.0,2010,2010.0,Oct,10,85.039,86.058,915
Arizona,4.0,Maricopa,4013.0,2010,2010.0,Nov,11,70.1955,82.2245,1085
Arizona,4.0,Maricopa,4013.0,2011,2011.0,Mar,3,75.9882,81.1461,1145
Arizona,4.0,Maricopa,4013.0,2011,2011.0,Apr,4,81.9458,82.9238,1101
Arizona,4.0,Maricopa,4013.0,2011,2011.0,May,5,86.5602,86.1341,1099
Arizona,4.0,Maricopa,4013.0,2011,2011.0,Jun,6,99.8649,94.5227,1124
Arizona,4.0,Maricopa,4013.0,2011,2011.0,Jul,7,103.1616,100.938,1112
Arizona,4.0,Maricopa,4013.0,2011,2011.0,Aug,8,105.874,104.094,1272
Arizona,4.0,Maricopa,4013.0,2011,2011.0,Sep,9,99.232,95.5135,958
Arizona,4.0,Maricopa,4013.0,2011,2011.0,Oct,10,87.1569,86.8082,994
Arizona,4.0,Maricopa,4013.0,2011,2011.0,Nov,11,70.0669,81.1228,1200
Arizona,4.0,Mohave,4015.0,2000,2000.0,Jan,1,55.8488,80.0074,0
Arizona,4.0,Mohave,4015.0,2000,2000.0,Feb,2,58.0514,78.7,2
Arizona,4.0,Mohave,4015.0,2000,2000.0,Mar,3,62.0003,79.4037,0
Arizona,4.0,Mohave,4015.0,2000,2000.0,Apr,4,75.2818,82.3002,1
Arizona,4.0,Mohave,4015.0,2000,2000.0,May,5,84.8384,85.9935,2
Arizona,4.0,Mohave,4015.0,2000,2000.0,Jun,6,92.4856,89.2357,3
Arizona,4.0,Mohave,4015.0,2000,2000.0,Jul,7,95.8089,91.4918,2
Arizona,4.0,Mohave,4015.0,2000,2000.0,Aug,8,93.475,91.8371,0
Arizona,4.0,Mohave,4015.0,2000,2000.0,Sep,9,87.3233,86.6108,3
Arizona,4.0,Mohave,4015.0,2000,2000.0,Oct,10,70.7436,83.5895,2
Arizona,4.0,Mohave,4015.0,2001,2001.0,Mar,3,63.8798,80.3137,1
Arizona,4.0,Mohave,4015.0,2001,2001.0,Apr,4,68.6379,82.6128,0
Arizona,4.0,Mohave,4015.0,2001,2001.0,May,5,86.3945,86.1642,3
Arizona,4.0,Mohave,4015.0,2001,2001.0,Jun,6,92.2982,89.3691,0
Arizona,4.0,Mohave,4015.0,2001,2001.0,Jul,7,93.8256,90.3566,3
Arizona,4.0,Mohave,4015.0,2001,2001.0,Aug,8,94.9712,92.1244,0
Arizona,4.0,Mohave,4015.0,2001,2001.0,Sep,9,90.3234,87.3798,1
Arizona,4.0,Mohave,4015.0,2001,2001.0,Oct,10,78.8027,82.464,5
Arizona,4.0,Mohave,4015.0,2001,2001.0,Nov,11,64.1048,80.6397,4
Arizona,4.0,Mohave,4015.0,2002,2002.0,Feb,2,58.0084,79.2619,3
Arizona,4.0,Mohave,4015.0,2002,2002.0,Mar,3,61.3518,80.6828,6
Arizona,4.0,Mohave,4015.0,2002,2002.0,Apr,4,74.5165,82.0867,1
Arizona,4.0,Mohave,4015.0,2002,2002.0,May,5,80.7076,84.3786,2
Arizona,4.0,Mohave,4015.0,2002,2002.0,Jun,6,93.2763,89.3891,1
Arizona,4.0,Mohave,4015.0,2002,2002.0,Jul,7,98.0288,93.9205,1
Arizona,4.0,Mohave,4015.0,2002,2002.0,Aug,8,94.988,90.7351,3
Arizona,4.0,Mohave,4015.0,2002,2002.0,Sep,9,87.1556,86.9512,2
Arizona,4.0,Mohave,4015.0,2002,2002.0,Oct,10,72.5461,82.4431,1
Arizona,4.0,Mohave,4015.0,2002,2002.0,Nov,11,62.3293,79.2267,6
Arizona,4.0,Mohave,4015.0,2003,2003.0,Jan,1,60.4473,79.86,1
Arizona,4.0,Mohave,4015.0,2003,2003.0,Feb,2,54.0099,79.63,1
Arizona,4.0,Mohave,4015.0,2003,2003.0,Mar,3,61.5321,79.8674,3
Arizona,4.0,Mohave,4015.0,2003,2003.0,Apr,4,65.6661,80.2513,1
Arizona,4.0,Mohave,4015.0,2003,2003.0,May,5,81.9537,86.8448,0
Arizona,4.0,Mohave,4015.0,2003,2003.0,Jun,6,90.9714,87.9064,3
Arizona,4.0,Mohave,4015.0,2003,2003.0,Jul,7,99.4303,95.2222,1
Arizona,4.0,Mohave,4015.0,2003,2003.0,Aug,8,93.8753,91.3902,6
Arizona,4.0,Mohave,4015.0,2003,2003.0,Sep,9,89.6191,87.6062,7
Arizona,4.0,Mohave,4015.0,2003,2003.0,Oct,10,81.8439,84.0348,5
Arizona,4.0,Mohave,4015.0,2003,2003.0,Nov,11,58.0101,78.9,8
Arizona,4.0,Mohave,4015.0,2004,2004.0,Feb,2,50.3799,78.2,4
Arizona,4.0,Mohave,4015.0,2004,2004.0,Mar,3,71.2451,81.7192,2
Arizona,4.0,Mohave,4015.0,2004,2004.0,Apr,4,69.8147,82.1221,4
Arizona,4.0,Mohave,4015.0,2004,2004.0,May,5,82.252,83.539,2
Arizona,4.0,Mohave,4015.0,2004,2004.0,Jun,6,90.7706,87.6459,5
Arizona,4.0,Mohave,4015.0,2004,2004.0,Jul,7,95.5794,91.498,2
Arizona,4.0,Mohave,4015.0,2004,2004.0,Aug,8,92.5903,89.3886,7
Arizona,4.0,Mohave,4015.0,2004,2004.0,Sep,9,85.6037,86.428,6
Arizona,4.0,Mohave,4015.0,2004,2004.0,Oct,10,69.7499,82.786,3
Arizona,4.0,Mohave,4015.0,2004,2004.0,Nov,11,55.3426,79.25,2
Arizona,4.0,Mohave,4015.0,2005,2005.0,Mar,3,59.4541,80.1358,3
Arizona,4.0,Mohave,4015.0,2005,2005.0,Apr,4,68.0491,80.7935,3
Arizona,4.0,Mohave,4015.0,2005,2005.0,May,5,80.8428,85.7884,3
Arizona,4.0,Mohave,4015.0,2005,2005.0,Jun,6,87.0155,86.4127,3
Arizona,4.0,Mohave,4015.0,2005,2005.0,Jul,7,98.1636,94.3565,1
Arizona,4.0,Mohave,4015.0,2005,2005.0,Aug,8,91.5616,89.804,2
Arizona,4.0,Mohave,4015.0,2005,2005.0,Sep,9,86.1285,85.5062,3
Arizona,4.0,Mohave,4015.0,2005,2005.0,Oct,10,73.7047,82.4306,5
Arizona,4.0,Mohave,4015.0,2005,2005.0,Nov,11,63.1841,79.6868,1
Arizona,4.0,Mohave,4015.0,2006,2006.0,Feb,2,58.7513,78.64,7
Arizona,4.0,Mohave,4015.0,2006,2006.0,Mar,3,57.2179,79.28,2
Arizona,4.0,Mohave,4015.0,2006,2006.0,Apr,4,70.1085,81.4913,3
Arizona,4.0,Mohave,4015.0,2006,2006.0,May,5,84.5936,85.3653,3
Arizona,4.0,Mohave,4015.0,2006,2006.0,Jun,6,94.6134,90.5541,5
Arizona,4.0,Mohave,4015.0,2006,2006.0,Jul,7,97.786,95.1011,4
Arizona,4.0,Mohave,4015.0,2006,2006.0,Aug,8,92.6705,89.8208,6
Arizona,4.0,Mohave,4015.0,2006,2006.0,Sep,9,85.1283,86.5254,6
Arizona,4.0,Mohave,4015.0,2006,2006.0,Oct,10,72.1033,82.6891,2
Arizona,4.0,Mohave,4015.0,2006,2006.0,Nov,11,64.6472,80.2721,3
Arizona,4.0,Mohave,4015.0,2007,2007.0,Feb,2,56.4518,78.6,3
Arizona,4.0,Mohave,4015.0,2007,2007.0,Mar,3,67.4763,81.6634,8
Arizona,4.0,Mohave,4015.0,2007,2007.0,Apr,4,72.9502,83.0168,5
Arizona,4.0,Mohave,4015.0,2007,2007.0,May,5,82.8394,84.2567,4
Arizona,4.0,Mohave,4015.0,2007,2007.0,Jun,6,92.6974,89.643,3
Arizona,4.0,Mohave,4015.0,2007,2007.0,Jul,7,97.9022,94.3081,3
Arizona,4.0,Mohave,4015.0,2007,2007.0,Aug,8,94.8085,92.4024,3
Arizona,4.0,Mohave,4015.0,2007,2007.0,Sep,9,85.8283,88.2045,3
Arizona,4.0,Mohave,4015.0,2007,2007.0,Oct,10,74.6918,82.0104,3
Arizona,4.0,Mohave,4015.0,2007,2007.0,Nov,11,67.1293,80.6323,5
Arizona,4.0,Mohave,4015.0,2008,2008.0,Feb,2,53.2927,79.1667,7
Arizona,4.0,Mohave,4015.0,2008,2008.0,Mar,3,62.6856,79.8335,4
Arizona,4.0,Mohave,4015.0,2008,2008.0,Apr,4,70.5333,81.7167,1
Arizona,4.0,Mohave,4015.0,2008,2008.0,May,5,76.1078,84.7491,3
Arizona,4.0,Mohave,4015.0,2008,2008.0,Jun,6,92.105,89.48,2
Arizona,4.0,Mohave,4015.0,2008,2008.0,Jul,7,95.6002,92.3557,3
Arizona,4.0,Mohave,4015.0,2008,2008.0,Aug,8,94.3724,91.5972,3
Arizona,4.0,Mohave,4015.0,2008,2008.0,Sep,9,88.35,86.3698,8
Arizona,4.0,Mohave,4015.0,2008,2008.0,Oct,10,76.3436,82.744,9
Arizona,4.0,Mohave,4015.0,2008,2008.0,Nov,11,65.452,80.8781,7
Arizona,4.0,Mohave,4015.0,2009,2009.0,Jan,1,53.5805,78.5,2
Arizona,4.0,Mohave,4015.0,2009,2009.0,Feb,2,55.2909,78.7333,3
Arizona,4.0,Mohave,4015.0,2009,2009.0,Mar,3,63.5418,80.2313,4
Arizona,4.0,Mohave,4015.0,2009,2009.0,Apr,4,69.4918,82.4763,2
Arizona,4.0,Mohave,4015.0,2009,2009.0,May,5,86.1469,85.0294,6
Arizona,4.0,Mohave,4015.0,2009,2009.0,Jun,6,85.6486,86.6065,5
Arizona,4.0,Mohave,4015.0,2009,2009.0,Jul,7,97.9133,94.0227,10
Arizona,4.0,Mohave,4015.0,2009,2009.0,Aug,8,94.7753,90.9688,11
Arizona,4.0,Mohave,4015.0,2009,2009.0,Sep,9,89.7358,87.6447,7
Arizona,4.0,Mohave,4015.0,2009,2009.0,Oct,10,71.4407,82.3997,7
Arizona,4.0,Mohave,4015.0,2009,2009.0,Nov,11,66.1733,81.224,8
Arizona,4.0,Mohave,4015.0,2010,2010.0,Mar,3,59.931,79.5266,10
Arizona,4.0,Mohave,4015.0,2010,2010.0,Apr,4,66.8895,81.2931,8
Arizona,4.0,Mohave,4015.0,2010,2010.0,May,5,75.0747,82.4028,9
Arizona,4.0,Mohave,4015.0,2010,2010.0,Jun,6,90.2657,87.9264,13
Arizona,4.0,Mohave,4015.0,2010,2010.0,Jul,7,97.4136,93.9964,10
Arizona,4.0,Mohave,4015.0,2010,2010.0,Aug,8,93.2075,91.1486,6
Arizona,4.0,Mohave,4015.0,2010,2010.0,Sep,9,90.668,87.9124,11
Arizona,4.0,Mohave,4015.0,2010,2010.0,Oct,10,73.8778,84.2101,10
Arizona,4.0,Mohave,4015.0,2010,2010.0,Nov,11,58.1043,80.734,7
Arizona,4.0,Mohave,4015.0,2011,2011.0,Mar,3,63.4097,80.583,10
Arizona,4.0,Mohave,4015.0,2011,2011.0,Apr,4,69.214,81.6227,11
Arizona,4.0,Mohave,4015.0,2011,2011.0,May,5,75.1939,82.915,16
Arizona,4.0,Mohave,4015.0,2011,2011.0,Jun,6,88.8274,87.2813,13
Arizona,4.0,Mohave,4015.0,2011,2011.0,Jul,7,94.6844,91.3768,11
Arizona,4.0,Mohave,4015.0,2011,2011.0,Aug,8,97.174,93.3909,9
Arizona,4.0,Mohave,4015.0,2011,2011.0,Sep,9,88.5696,87.0221,6
Arizona,4.0,Mohave,4015.0,2011,2011.0,Oct,10,75.1871,82.8143,12
Arizona,4.0,Mohave,4015.0,2011,2011.0,Nov,11,59.5121,79.9385,10
Arizona,4.0,Navajo,4017.0,2000,2000.0,Apr,4,68.0965,80.2279,0
Arizona,4.0,Navajo,4017.0,2000,2000.0,May,5,78.4068,82.5818,0
Arizona,4.0,Navajo,4017.0,2000,2000.0,Jun,6,85.1946,83.2756,2
Arizona,4.0,Navajo,4017.0,2000,2000.0,Jul,7,88.9777,85.5066,0
